playerid,mlbamid,name,season,age,g,gs,ip,tbf,h,er,hr,so,bb,ibb,hbp,babip,lob_percent,fip,x_fip,ld_percent,hr_fb,f_bv,c_tv,s_fv,o_swing_percent,c_sw_str_percent,x_era,position,ev90,barrels,barrel_percent,k_percent,bb_percent,k_minus_bb_percent,era,xera_gap,fip_era_gap
18674,663765,Jake Woodford,2024,27,9,7,35,167,48,31,6,26,9,0,3,0.34146341463414637,0.44573643,4.937908397985966,4.78294849372506,0.2734375,0.125,91.46959459,88.64102564,NA,0.26404494,0.23462783,5.67,SP,104.4,10,0.07751938,15.568862275449103,7.18562874251497,8.383233532934133,7.9714285714285715,2.3014285714285716,3.0335201734426054
11589,570632,Jose Urena,2024,32,33,9,109,463,105,46,13,70,39,2,4,0.27299703264094954,0.74730354,4.616021214883237,4.605314177893282,0.178674351,0.117117117,96.1013269,NA,NA,0.29245283,0.24304373,4.4,RP,105.9,27,0.07714286,15.118790496760258,9.719222462203025,5.399568034557234,3.798165137614679,-0.6018348623853211,-0.8178560772685581
19178,667297,Tommy Nance,2024,33,20,0,22,93,18,10,2,19,9,2,1,0.25806451612903225,0.63492063,3.9846616674060726,3.9712136165025096,0.206349206,0.117647058,94.54237288,NA,NA,0.3,0.33850932,4.43,RP,103.1,8,0.125,20.43010752688172,12.903225806451612,7.526881720430108,4.090909090909091,-0.3390909090909089,0.10624742350301819
18694,663465,Kolby Allard,2024,26,7,4,27,117,34,15,5,23,8,0,0,0.35802469135802467,0.77142857,4.759072370882388,4.3116758604292515,0.139534883,0.142857142,90.135,84.44736842,NA,0.29437229,0.26834862,4.34,SP,105.6,7,0.08139535,19.65811965811966,6.837606837606838,12.820512820512821,5,0.6600000000000001,0.24092762911761234
19883,656638,Alex Lange,2024,28,21,0,18.2,90,16,9,0,21,17,0,2,0.32,0.54285714,3.9700513984476276,5.185058443127595,0.229166666,0,96.34848485,NA,NA,0.27777778,0.26790451,4.97,RP,103.8,1,0.02,23.333333333333332,21.11111111111111,2.2222222222222214,4.450549450549451,-0.519450549450549,0.48049805210182317
30002,680880,Grant Holman,2024,24,18,0,15.2,73,17,7,1,16,9,1,1,0.34782608695652173,0.7421875,3.8686076373199714,4.582999404060582,0.212765957,0.0625,94.41290323,NA,NA,0.29255319,0.24315068,3.24,RP,104,0,0,21.91780821917808,15.068493150684931,6.84931506849315,4.144736842105264,0.9047368421052635,0.27612920478529235
15145,623437,Justin Topa,2024,33,3,0,2.1,8,1,0,0,2,0,0,0,0.16666666666666666,1,1.4521938304511552,2.748201212351177,0.166666666,0,92,91.5,NA,0.63636364,0.3,1.07,RP,88.7,0,0,25,0,25,0,-1.07,-1.4521938304511552
17732,622503,Nabil Crismatt,2024,29,5,0,7,26,7,2,1,6,0,0,0,0.3157894736842105,0.71428571,3.309336921146938,2.7482012693371094,0.25,0.166666666,90.85,84.33333333,NA,0.42592593,0.2688172,5.67,RP,109.1,2,0.1,23.076923076923077,0,23.076923076923077,2.571428571428571,-3.0985714285714288,-0.7379083497183667
27765,691172,Yosver Zulueta,2024,26,12,0,16.1,69,15,9,2,20,7,0,1,0.3333333333333333,0.64356436,3.7787247239128385,3.112607369741817,0.121951219,0.2,96.37765957,NA,NA,0.24293785,0.29166667,3.29,RP,106.9,4,0.09756098,28.985507246376812,11.594202898550725,17.391304347826086,5.0310559006211175,1.7410559006211175,1.252331176708279
11384,592454,Tommy Kahnle,2024,34,50,0,42.2,179,30,10,5,46,19,1,2,0.2336448598130841,0.79545455,4.010229979455519,3.5499232803346,0.144144144,0.166666666,94.16049383,NA,NA,0.33615222,0.316,3.34,RP,104.7,7,0.0625,25.69832402234637,12.290502793296088,13.407821229050281,2.1327014218009475,-1.2072985781990524,-1.8775285576545717
19911,660761,Jose Suarez,2024,26,22,3,52.1,240,57,35,7,56,27,0,4,0.3424657534246575,0.63938619,4.542276140489518,4.421367922072436,0.228758169,0.125,92.81950207,86.76,NA,0.30114566,0.25757576,4.84,RP,104.8,13,0.08496732,23.333333333333332,12.916666666666668,10.416666666666664,6.046065259117082,1.2060652591170822,1.503789118627564
16427,656240,Scott Blewett,2024,28,12,0,20.1,85,17,4,2,18,8,2,1,0.26785714285714285,0.90517241,4.002545482770842,4.136717293167703,0.258620689,0.105263157,93.68992248,NA,85.30555556,0.33695652,0.246875,3.94,RP,106.3,5,0.0862069,21.176470588235293,12.941176470588237,8.235294117647056,1.7910447761194028,-2.148955223880597,-2.2115007066514396
19337,663992,Richard Lovelady,2024,28,35,0,34.1,147,34,17,3,26,11,1,2,0.29523809523809524,0.67757009,3.92376146490923,4.241128823808276,0.179245283,0.09090909,92.30526316,86,NA,0.31543624,0.26325758,4.56,RP,105.5,9,0.08333333,17.687074829931973,9.523809523809524,8.16326530612245,4.486803519061583,-0.07319648093841646,0.5630420541523531
21367,657265,Peter Strzelecki,2024,29,10,0,11.2,47,11,3,1,9,3,0,1,0.30303030303030304,0.88235294,3.766479909079444,3.9482014397389085,0.294117647,0.1,92.24210526,88.28,NA,0.28571429,0.20833333,4.91,RP,106.4,3,0.08823529,19.148936170212767,8.51063829787234,10.638297872340427,2.4107142857142856,-2.4992857142857146,-1.3557656233651585
21093,663989,Nick Vespi,2024,28,11,0,12.1,49,10,4,1,9,3,0,0,0.25,0.77586207,3.4908041109735737,3.907893381831804,0.216216216,0.083333333,89.55208333,NA,NA,0.40217391,0.27810651,3.64,RP,104.8,2,0.05405405,18.367346938775512,6.122448979591836,12.244897959183675,2.975206611570248,-0.6647933884297523,-0.5155974994033259
12575,598286,Nick Ramirez,2024,34,8,0,13.1,63,18,9,0,5,7,1,0,0.35294117647058826,0.56,3.9914797979593284,5.579088662343834,0.215686274,0,87.69473684,86,NA,0.32142857,0.25773196,7.74,RP,106.2,5,0.09803922,7.936507936507936,12.698412698412698,-4.761904761904762,6.183206106870229,-1.556793893129771,2.191726308910901
23592,676969,Brett de Geus,2024,26,13,0,11.1,52,14,9,0,7,4,0,3,0.3684210526315789,0.52380952,3.784126958385082,4.584602154142201,0.297297297,0,96.51685393,89.71428571,88.66666667,0.29357798,0.26804124,4.91,RP,105.6,1,0.02631579,13.461538461538462,13.461538461538462,0,7.297297297297297,2.3872972972972972,3.5131703389122153
13361,571927,Steven Matz,2024,33,12,7,44.1,190,49,25,7,33,15,1,2,0.3157894736842105,0.67615658,4.880765541744541,4.499301137680204,0.240875912,0.142857142,93.93348115,NA,NA,0.29756098,0.24535809,4.65,SP,103.7,11,0.07857143,17.36842105263158,9.473684210526317,7.894736842105262,5.1020408163265305,0.45204081632653015,0.22127527458198948
23391,676568,Ricky Vanasco,2024,25,4,0,4,15,3,3,0,1,0,0,0,0.21428571428571427,0,2.666479778289795,3.4224839814007284,0.214285714,0,94.68965517,94,NA,0.2,0.22222222,3.88,RP,104.3,0,0,6.666666666666667,0,6.666666666666667,6.75,2.87,4.083520221710205
23426,676661,Max Lazar,2024,25,11,0,13.2,54,13,7,2,9,2,0,0,0.2682926829268293,0.6557377,4.1908702128136675,3.616048218629361,0.285714285,0.166666666,93.49618321,88.24324324,NA,0.33333333,0.24766355,4.87,RP,104.4,2,0.04651163,16.666666666666664,3.7037037037037033,12.962962962962962,4.7727272727272725,-0.09727272727272762,0.581857059913605
25595,675540,Xzavion Curry,2024,25,16,5,42.2,172,38,22,8,28,7,1,0,0.23255813953488372,0.65088757,4.78366741082865,5.039432405372924,0.211678832,0.105263157,92.14556962,NA,86.21428571,0.30144928,0.23943662,5.07,RP,105,15,0.10948905,16.27906976744186,4.651162790697675,11.627906976744185,4.691943127962085,-0.3780568720379156,-0.09172428286656498
11486,592662,Robbie Ray,2024,32,7,7,30.2,129,20,16,6,43,15,0,6,0.23728813559322035,0.76687117,4.959958187889299,4.092837001139525,0.1875,0.176470588,94.12292359,NA,NA,0.33427762,0.30105634,3.7,SP,103.1,6,0.09230769,33.33333333333333,16.27906976744186,17.054263565891468,4.768211920529802,1.0682119205298015,-0.1917462673594974
27685,686730,Carson Spiers,2024,26,22,10,90.2,410,112,55,20,80,27,0,5,0.33093525179856115,0.73275862,5.328244635761826,4.6452273218562095,0.204081632,0.152671755,92.30257802,87.876,NA,0.3157277,0.26512227,4.84,SP,105.1,31,0.10402685,19.51219512195122,7.804878048780488,11.707317073170731,5.48780487804878,0.6478048780487802,0.15956024228695398
21761,665896,Jose Marte,2024,28,14,0,19.1,80,14,5,1,14,10,0,1,0.24074074074074073,0.80508475,4.097514414135281,4.5982106737041715,0.163636363,0.066666666,96.42682927,NA,NA,0.28333333,0.25723473,4.46,RP,104.4,2,0.03636364,17.5,13.750000000000002,3.7499999999999982,2.356020942408377,-2.103979057591623,-1.741493471726904
19453,641312,Shaun Anderson,2024,29,6,2,16.1,85,34,15,3,10,1,0,1,0.44285714285714284,0.53459119,4.697092142347403,4.80877951642954,0.277777777,0.111111111,91.35849057,NA,NA,0.25892857,0.23770492,6.74,RP,103.9,8,0.10958904,11.76470588235294,2.3529411764705883,9.411764705882351,8.385093167701863,1.6450931677018623,3.6880010253544597
14993,605130,Scott Barlow,2024,31,63,0,55,241,44,26,6,68,31,1,4,0.2878787878787879,0.73654391,4.021025469914021,3.7849592492859414,0.217391304,0.139534883,91.32369942,NA,NA,0.28939394,0.29912023,4.17,RP,104.5,8,0.05797101,28.21576763485477,14.937759336099585,13.278008298755186,4.254545454545455,0.08454545454545492,0.23351998463143353
11804,593576,Hector Neris,2024,35,62,0,59.1,260,55,27,8,64,28,2,2,0.2974683544303797,0.73170732,4.278839424206993,4.233410710484566,0.18125,0.119402985,92.98056537,NA,82.73218673,0.34941764,0.25816024,4.31,RP,104.8,15,0.09036145,24.615384615384617,12.307692307692308,12.307692307692308,4.111675126903553,-0.1983248730964462,-0.1671642973034393
7593,543475,Jordan Lyles,2024,33,5,0,5,19,2,0,0,3,2,0,0,0.14285714285714285,1,3.166479778289795,5.585693228244782,0,0,90.6,87.61538462,NA,0.3255814,0.25,4.28,RP,104.6,2,0.14285714,15.789473684210526,10.526315789473683,5.2631578947368425,0,-4.28,-3.166479778289795
30203,695549,Jackson Jobe,2024,21,2,0,4,16,1,0,0,2,1,0,0,0.07692307692307693,1,2.916479778289795,4.806490286067128,0.166666666,0,97.11111111,89.4,NA,0.15384615,0.25,2.45,RP,99.2,0,0,12.5,6.25,6.25,0,-2.45,-2.916479778289795
22092,667725,Kyle Tyler,2024,27,8,7,31.2,142,37,19,4,25,18,0,1,0.35106382978723405,0.73412698,5.029637822655772,4.724466283649064,0.214285714,0.142857142,90.66666667,90.34980989,NA,0.31111111,0.25645439,6.21,SP,104.2,8,0.08163265,17.6056338028169,13.380281690140844,4.225352112676056,5.480769230769232,-0.7292307692307682,0.45113140811345964
26410,666201,Alek Manoah,2024,26,5,5,24.1,103,17,10,5,26,8,0,4,0.2,0.59090909,5.180178513654878,4.186653542613429,0.23076923,0.185185185,93.42857143,NA,NA,0.3,0.28426396,4.14,SP,105.3,7,0.10769231,25.24271844660194,11.650485436893204,13.592233009708737,3.734439834024896,-0.4055601659751038,-1.4457386796299825
24986,681882,Colin Selby,2024,26,5,0,7,28,3,2,0,5,4,0,1,0.16666666666666666,0.625,3.880765589889229,4.74477051115591,0.166666666,0,95.15151515,NA,NA,0.28571429,0.24107143,3.14,RP,102.5,0,0,17.857142857142858,17.857142857142858,0,2.571428571428571,-0.568571428571429,-1.3093370184606576
23617,677020,Josh Walker,2024,29,10,0,12.1,55,13,7,1,11,6,0,0,0.32432432432432434,0.68181818,3.896209639680941,4.558489571640776,0.157894736,0.071428571,93.60150376,NA,NA,0.33858268,0.26976744,4.08,RP,105.3,3,0.07894737,20,10.909090909090908,9.090909090909092,5.206611570247935,1.1266115702479347,1.3104019305669938
10472,571771,Enrique Hernandez,2024,32,4,0,4.1,18,5,2,0,0,0,0,0,0.2777777777777778,0.6,3.166479778289795,5.60895507521173,0.5,0,51.86666667,NA,NA,0.25,0.15555556,7.14,RP,104.2,1,0.05555556,0,0,0,4.390243902439025,-2.749756097560975,1.2237641241492296
11176,571527,David Buchanan,2024,35,1,0,3.1,14,2,1,0,1,2,0,0,0.18181818181818182,0.75,4.366479892730725,7.541697848609026,0.09090909,0,92.25,89.4,NA,0.22580645,0.25862069,3.41,RP,103.1,0,0,7.142857142857142,14.285714285714285,-7.142857142857142,2.903225806451613,-0.5067741935483872,-1.463254086279112
19200,650671,Jose Quijada,2024,28,22,0,19.1,84,12,7,1,24,17,0,2,0.275,0.74324324,4.304410999878723,5.352558668957315,0.25,0.045454545,93.89385475,NA,NA,0.30327869,0.24010554,5.04,RP,104.6,2,0.04878049,28.57142857142857,22.61904761904762,5.952380952380949,3.298429319371728,-1.7415706806282722,-1.005981680506995
13758,608648,Tyler Duffey,2024,33,9,0,9,42,7,5,0,10,8,0,1,0.30434782608695654,0.6875,3.9442578033165483,5.79226866505455,0.217391304,0,91.11904762,NA,NA,0.23931624,0.28042328,5.31,RP,104.2,3,0.13043478,23.809523809523807,21.428571428571427,2.3809523809523796,5,-0.3099999999999996,1.0557421966834517
27787,694361,Will Klein,2024,24,8,0,7.1,38,12,9,0,7,6,0,0,0.48,0.5,3.7119344183236276,5.567581420447352,0.25,0,97.01204819,NA,NA,0.18072289,0.2739726,7.98,RP,107.9,2,0.08,18.421052631578945,15.789473684210526,2.6315789473684195,11.408450704225352,3.4284507042253516,7.696516285901724
22117,668472,Nick Pratto,2024,25,1,0,1,4,1,0,0,1,0,0,0,0.3333333333333333,1,1.166479778289795,2.6784881845116617,0.333333333,0,78.8,NA,NA,0.375,0.33333333,2.59,RP,105.1,0,0,25,0,25,0,-2.59,-1.166479778289795
