Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,Age,1B,2B,3B,BB,IBB,HBP,SF,SH,SO,H,AB,Barrels,NameASCII,PlayerId,MLBAMID
"Donovan Walton","- - -",25,78,1,9,8,0,0.012820512,0.205128205,0.144736842,0.186440677,0.157894736,0.179487179,0.302631578,0.20800418655077615,,31.447625711968392,0.3366837971843779,-5.875774258773112,-2.4840799864614382,-0.5963220419501226,28,3,8,0,1,0,1,0,0,16,12,76,3,"Donovan Walton",19314,622268
"Matt Thaiss","LAA",29,81,2,9,8,1,0.135802469,0.296296296,0.101449275,0.295454545,0.217391304,0.320987654,0.318840579,0.2862391144037247,0.289,83.00166691237311,-0.08264849055558443,-1.6320311717809766,-2.6236694753170013,-0.1780219574212681,27,12,1,0,11,1,0,1,0,24,15,69,3,"Matt Thaiss",19318,642136
"Eli White","TEX",47,117,3,16,10,12,0.094017094,0.35042735,0.104761904,0.29032258,0.2,0.273504273,0.304761904,0.2603141436210045,0.255,66.47766508184243,1.8446772596798837,-2.568866792309027,4.595492601394653,0.6010710877016623,28,16,2,0,11,0,0,1,0,41,21,105,3,"Eli White",19346,642201
"Luke Williams","- - -",79,136,1,21,6,11,0.06617647,0.323529411,0.078740157,0.353658536,0.236220472,0.286764705,0.314960629,0.26532775825924343,0.233,66.44076996956241,0.11282419366762042,-5.189878304345792,1.456088598817587,0.09866804570030312,25,23,5,1,9,1,0,0,0,44,30,127,3,"Luke Williams",19931,663897
"Conner Capel","- - -",22,59,3,7,11,1,0.084745762,0.169491525,0.211538462,0.31707317,0.307692307,0.355932203,0.519230769,0.3706317715725656,0.336,147.25632387977575,-0.08676571468822658,3.0171585032639316,0.15156471729278564,0.534004662592524,25,12,0,1,5,0,0,2,0,10,16,52,3,"Conner Capel",19983,668843
"Miguel Vargas","LAD",18,50,1,4,8,1,0.04,0.26,0.085106383,0.205882352,0.170212765,0.2,0.255319148,0.20028142452239991,0.255,25.89674102355361,0.3504437990486622,-3.9543631327479787,-1.8402551412582397,-0.4280085560016712,22,6,1,0,2,0,0,1,0,13,8,47,3,"Miguel Vargas",20178,678246
"Seth Beer","ARI",38,126,1,4,9,0,0.087301587,0.246031746,0.054054054,0.25,0.189189189,0.277777777,0.243243243,0.2394397921562195,0.276,49.31881729784256,-1.4885865012183785,-8.907898799300408,-3.861342668533325,-0.8861025869257787,25,17,3,0,11,1,3,1,0,31,21,111,3,"Seth Beer",20493,666179
"Vidal Bruján","TBR",52,162,3,13,16,5,0.074074074,0.228395061,0.095238095,0.19266055,0.163265306,0.228395061,0.258503401,0.22006260796829505,0.233,42.06921214705071,-0.5942134424112737,-11.154891239040191,0.5837686453014612,-0.572307160486916,24,16,5,0,12,0,1,2,0,37,24,147,3,"Vidal Brujan",20536,660644
"Nick Maton","PHI",35,85,5,13,17,0,0.117647058,0.34117647,0.263888888,0.325,0.25,0.34117647,0.513888888,0.36388779177385217,0.306,135.4647273130801,0.07901684427633882,3.5813859753594337,-1.1122671067714691,0.5659374925634588,25,10,2,1,10,0,1,2,0,29,18,72,3,"Nick Maton",21635,665155
"Jerar Encarnacion","MIA",23,81,3,7,14,2,0.037037037,0.395061728,0.155844156,0.255813953,0.181818181,0.209876543,0.337662337,0.23626510743741636,0.228,46.15477353399169,0.6564280590973794,-4.410894996398822,0.6136841773986816,-0.10643675831449001,24,8,3,0,3,0,0,1,0,32,14,77,3,"Jerar Encarnacion",21871,666464
"Nick Allen","OAK",100,326,4,31,19,3,0.058282208,0.196319018,0.08361204,0.25,0.207357859,0.25625,0.290969899,0.244583878479898,0.238,59.30126254041671,0.6725259427912533,-14.257682814485339,8.96679401397705,0.5263577632784509,23,45,13,0,19,0,1,1,6,64,62,299,3,"Nick Allen",22277,669397
"Ezequiel Tovar","COL",9,35,1,2,2,0,0.057142857,0.257142857,0.121212121,0.260869565,0.212121212,0.257142857,0.333333333,0.26086344037737164,0.3,52.42770124078423,-0.1012396183796227,-2.035738788890941,-0.6063809394836426,-0.15112926039648822,20,5,1,0,2,0,0,0,0,9,7,33,3,"Ezequiel Tovar",24064,678662
"Francisco Alvarez","NYM",5,14,1,3,1,0,0.142857142,0.285714285,0.333333334,0.142857142,0.166666666,0.285714285,0.5,0.3364975963320051,0.421,120.86416074617729,0.036468916572630405,0.375840380299309,-0.06746997311711311,0.08289125215261772,20,0,1,0,2,0,0,0,0,4,2,12,3,"Francisco Alvarez",26121,682626
"Matt Wallner","MIN",18,65,2,4,10,1,0.092307692,0.384615384,0.157894737,0.366666666,0.228070175,0.323076923,0.385964912,0.3106779009103775,0.245,102.68796473263745,0.1245681974105537,0.3211775920897831,-1.6138624548912048,0.07998542853565464,24,8,3,0,6,1,2,0,0,25,13,57,3,"Matt Wallner",26466,670242
"Jason Castro","HOU",34,88,1,6,3,1,0.09090909,0.454545454,0.064102564,0.210526315,0.115384615,0.204545454,0.179487179,0.18327528035098856,0.239,13.608348410679566,0.15563436737284064,-8.399400659634104,-1.7874133586883545,-0.7775366993164968,35,6,2,0,8,0,1,1,0,40,9,78,2,"Jason Castro",8722,488771
"Jose Iglesias","COL",118,467,3,48,47,2,0.036402569,0.119914346,0.088838269,0.326370757,0.291571753,0.327623126,0.380410022,0.31155565438484994,0.281,87.08973373092054,-0.5195536650717258,-7.524397311290478,4.137502431869507,1.3293737531328302,32,95,30,0,17,0,8,3,0,56,128,439,2,"Jose Iglesias",10231,578428
"Hanser Alberto","LAD",73,159,2,13,15,0,0.018867924,0.157232704,0.121794872,0.279069767,0.243589743,0.257861635,0.365384615,0.26957534169251063,0.234,73.27813983096927,-0.33913944847881794,-5.275537557153202,-3.3542265370488167,-0.3324050265219363,29,25,9,2,3,0,0,0,0,25,38,156,2,"Hanser Alberto",11902,593643
"Nick Ahmed","ARI",17,54,3,7,7,0,0.037037037,0.277777777,0.211538462,0.264705882,0.23076923,0.259259259,0.442307692,0.30191485087076825,0.227,92.03765602655538,-0.2522231894545257,-0.7517756021819957,2.221181869506836,0.349120026096255,32,7,2,0,2,0,0,0,0,15,12,52,2,"Nick Ahmed",12147,605113
"Jake Hager","ARI",28,59,0,4,3,0,0.13559322,0.288135593,0.04,0.363636363,0.24,0.344827586,0.28,0.29088644323677854,0.247,84.49671445972176,-0.04812970291823149,-1.110857703519902,-0.6523419171571732,0.027748693104260584,29,10,2,0,8,0,0,0,1,17,12,50,2,"Jake Hager",12198,606993
"Alex Dickerson","ATL",13,36,1,3,2,0,0.083333333,0.25,0.090909091,0.130434782,0.121212121,0.194444444,0.212121212,0.1886051595211029,0.297,15.003933870852649,0.2536834208294749,-3.301382779841106,-1.0853909254074097,-0.3307034772222136,32,3,0,0,3,0,0,0,0,9,4,33,2,"Alex Dickerson",12649,543105
"Roman Quinn","- - -",44,87,0,15,7,4,0.08045977,0.413793103,0.088607595,0.395348837,0.215189873,0.287356321,0.303797468,0.2659165797562435,0.244,72.43540781912542,0.4849518332630396,-2.331931653323887,1.7997818142175674,0.24442726378193858,29,12,3,2,7,0,1,0,0,36,17,79,2,"Roman Quinn",13546,596451
"Anthony Bemboom","BAL",22,59,1,4,1,0,0.101694915,0.288135593,0.096153846,0.147058823,0.115384615,0.206896551,0.211538461,0.19618916511535645,0.246,23.797833616051395,-0.2000175821594894,-5.259273787998146,0.9686617851257324,-0.254697954095969,32,3,2,0,6,0,0,0,1,17,6,52,2,"Anthony Bemboom",13854,621532
"Tim Locastro","NYY",38,46,2,13,4,8,0.04347826,0.152173913,0.162790698,0.176470588,0.186046511,0.239130434,0.348837209,0.2591833614784738,0.316,65.65579915211252,1.0913888551294804,-0.686393494713831,-1.1833897829055786,-0.043662269606856506,29,5,1,0,2,0,1,0,0,7,8,43,2,"Tim Locastro",15124,641796
"Billy McKinney","OAK",23,57,1,3,4,0,0.070175438,0.280701754,0.076923077,0.111111111,0.096153846,0.157894736,0.173076923,0.143772548862866,0.2,-11.869419994390247,-0.9580083163455129,-8.133531719872382,1.072340190410614,-0.5522360402614177,27,3,1,0,4,1,0,1,0,16,5,52,2,"Billy McKinney",15654,641856
"Tyler Wade","LAA",67,163,1,22,8,8,0.061349693,0.202453987,0.054421769,0.274336283,0.217687074,0.272151898,0.272108843,0.24662759371950657,0.248,55.036764812112274,-0.5624576373957098,-8.809771063571974,-2.44120329618454,-0.6403704674620625,27,26,5,0,10,0,1,0,5,33,32,147,2,"Tyler Wade",15730,642180
