Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,Age,1B,2B,3B,BB,IBB,HBP,SF,SH,SO,H,AB,NameASCII,PlayerId,MLBAMID
"Nick Allen","OAK",41,105,1,6,4,0,0.047619047,0.19047619,0.072164949,0.210526315,0.175257731,0.215686274,0.24742268,0.20679978237432592,0.22,33.22807833845942,-0.5737469717860222,-8.595860090783287,-0.5821413993835449,-0.5855002100562816,25,12,4,0,5,0,0,0,3,20,17,97,"Nick Allen",22277,669397
"Dane Myers","MIA",44,108,3,17,19,4,0.074074074,0.333333333,0.178947369,0.379310344,0.263157894,0.333333333,0.442105263,0.3348583391419164,0.317,112.42716170878495,0.11909639835357666,1.724029703507005,1.428923785686493,0.6976178784146402,28,15,6,1,8,0,3,2,0,36,25,95,"Dane Myers",22054,667472
"Ryan Noda","OAK",36,111,1,8,4,0,0.126126126,0.333333333,0.07368421,0.210526315,0.136842105,0.254545454,0.210526315,0.2226282136006789,0.25,44.36212010600295,-0.9841302111744881,-8.050545528469062,-1.2713328003883362,-0.5796518863823703,28,8,4,0,14,0,1,0,1,37,13,95,"Ryan Noda",23312,676116
"Alek Thomas","ARI",39,103,3,13,17,4,0.067961165,0.165048543,0.168421052,0.2,0.189473684,0.245098039,0.357894736,0.26245375941781435,0.337,64.68119009312016,0.8336169123649597,-3.5165364732449707,-1.8585103154182434,-0.2003562948937336,24,9,5,1,7,0,0,0,1,17,18,95,"Alek Thomas",23792,677950
"Oliver Dunn","MIL",41,104,1,11,7,3,0.057692307,0.384615384,0.094736842,0.37037037,0.221052631,0.281553398,0.315789473,0.2662219329945092,0.263,68.48006350662229,0.8183924108743668,-3.1015524439700357,0.8709763884544373,0.12784183651759445,26,16,2,2,6,0,2,0,1,40,21,95,"Oliver Dunn",26295,686554
"Trevor Story","BOS",26,106,2,8,10,6,0.103773584,0.311320754,0.138297873,0.372881355,0.255319148,0.339622641,0.393617021,0.31758052282608473,0.255,101.38774183691123,-0.07346629351377487,0.09484767270726335,2.563262939453125,0.6403578411638305,31,15,7,0,11,2,1,0,0,33,24,94,"Trevor Story",12564,596115
"Luis Urías","SEA",41,109,4,11,16,0,0.082568807,0.311926605,0.20212766,0.25,0.191489361,0.302752293,0.393617021,0.30894377034738524,0.318,107.4874870924155,-0.4207993149757385,0.5130314809939653,-2.2937853038311005,0.1922757988290068,27,7,7,0,9,0,6,0,0,34,18,94,"Luis Urias",16622,649966
"Aaron Schunk","COL",39,98,2,14,7,0,0.040816326,0.31632653,0.095744681,0.327868852,0.234042553,0.265306122,0.329787234,0.2568972663781078,0.236,49.47098782779353,-0.6496384814381599,-6.571089866167825,3.5677324533462524,0.027364732436799523,26,17,3,0,4,1,0,0,0,31,22,94,"Aaron Schunk",25524,668845
"Niko Kavadas","LAA",30,106,4,11,8,1,0.103773584,0.386792452,0.150537635,0.270833333,0.182795698,0.283018867,0.333333333,0.2776129853050664,0.292,77.29737140970066,-0.6038390845060349,-3.3573551636792054,-2.1958935856819153,-0.2076927105185957,25,11,2,0,11,0,2,0,0,41,17,93,"Niko Kavadas",29782,694359
"Jacob Wilson","OAK",28,103,0,11,3,0,0.077669902,0.097087378,0.065217391,0.277108433,0.25,0.31372549,0.315217391,0.2811220545394748,0.287,85.50788236400159,-0.2714979089796543,-1.979446061013963,-0.982829213142395,0.04954334896414585,22,19,2,2,8,0,1,1,1,10,23,92,"Jacob Wilson",33266,805779
