Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,Age,1B,2B,3B,BB,IBB,HBP,SF,SH,SO,H,AB,Barrels,NameASCII,PlayerId,MLBAMID
"Jesse Winker","MIL",61,197,1,16,23,0,0.131979695,0.258883248,0.048192771,0.278260869,0.19879518,0.319796954,0.246987951,0.26928366924905534,0.287,65.68690511405066,-1.1334901950322092,-9.507714228283604,-5.214807265438139,-0.8003167567487978,29,27,5,0,26,0,4,1,0,51,33,166,5,"Jesse Winker",13590,608385
"Miguel Andujar","PIT",30,90,4,9,18,2,0.066666666,0.144444444,0.226190476,0.253731343,0.25,0.3,0.476190476,0.3302611218558417,0.315,104.33858283615953,0.31533923000097275,0.7990757334814949,-1.3265680968761444,0.25247524954427825,28,10,7,0,6,0,0,0,0,13,21,84,5,"Miguel Andujar",15878,609280
"Francisco Mejía","TBR",50,160,5,22,19,0,0.0375,0.2375,0.173333334,0.266055045,0.226666666,0.257861635,0.4,0.27980466571244056,0.243,78.72687738241339,0.03320142114534974,-4.045142104311326,-2.5718078911304474,-0.11156006326018769,27,18,11,0,6,0,1,2,1,38,34,150,5,"Francisco Mejia",16403,642336
"Kevin Newman","CIN",74,253,3,28,28,8,0.067193675,0.134387351,0.111111111,0.279792746,0.253333333,0.310756972,0.364444444,0.2955507341609058,0.311,77.16050501267979,1.0279395352117717,-6.130617275473476,-2.7655908782035112,-0.029506608609842985,29,38,16,0,17,0,4,5,2,34,57,225,5,"Kevin Newman",17696,621028
"Tyler Nevin","DET",41,111,2,11,10,0,0.108108108,0.225225225,0.115789473,0.246376811,0.2,0.306306306,0.315789473,0.2820735713383099,0.305,77.45539747948642,-1.0186472926288843,-4.017106465377072,-4.706677556037903,-0.4895546474429465,26,13,3,1,12,0,3,1,0,25,19,95,5,"Tyler Nevin",17893,663527
"Kyle Garlick","MIN",14,30,2,2,4,0,0.066666666,0.366666666,0.25,0.2,0.178571428,0.233333333,0.428571428,0.28029442628224693,0.333,75.71015404644767,-0.1284861322492361,-1.0016154950588612,-0.5310521912761033,-0.05003398156054106,31,2,1,0,2,0,0,0,0,11,5,28,5,"Kyle Garlick",18063,664247
"José Azocar","SDP",55,102,2,16,9,8,0.039215686,0.235294117,0.131868132,0.292307692,0.23076923,0.278350515,0.362637362,0.2801995842727189,0.305,77.07558929908532,0.8322331341914833,-2.064555515082108,-2.6922977566719055,-0.12858932516837757,27,13,6,0,4,0,2,0,5,24,21,91,5,"Jose Azocar",18821,640492
"Yuli Gurriel","MIA",108,329,4,32,27,4,0.079027355,0.133738601,0.11409396,0.271653543,0.244966442,0.303951367,0.359060402,0.28675388156270687,0.273,75.13657627910177,1.8154871622100472,-8.318381865802989,-6.859885036945343,-0.3983185273676797,39,50,16,3,26,3,1,4,0,44,73,298,5,"Yuli Gurriel",19198,493329
"Riley Adams","WSN",44,158,4,8,21,0,0.069620253,0.284810126,0.202797203,0.368421052,0.272727272,0.331210191,0.475524475,0.3444630199936545,0.281,116.8258144508497,0.010803414974361658,3.3042577047718895,-4.412237152457237,0.42509199407187304,27,20,13,2,11,0,2,1,1,45,39,143,5,"Riley Adams",19864,656180
"Blake Perkins","MIL",67,168,4,28,20,5,0.136904761,0.273809523,0.132867133,0.29032258,0.216783216,0.325301204,0.349650349,0.3034892344331167,0.279,88.61777470452836,0.7815507496707141,-1.5873939200088723,6.157343626022339,1.0251781792657504,26,20,7,0,23,0,0,0,2,46,31,143,5,"Blake Perkins",19921,663368
"Bobby Dalbec","BOS",21,53,1,6,1,1,0.075471698,0.528301886,0.102040816,0.45,0.204081632,0.264150943,0.306122448,0.25382993131313686,0.275,50.93010754051181,0.1897566090337932,-2.92643069678602,-1.2683472633361816,-0.23667977901481352,28,7,2,0,4,0,0,0,0,28,10,49,5,"Bobby Dalbec",19966,666915
"Jose Miranda","MIN",40,152,3,12,13,0,0.059210526,0.157894736,0.091549296,0.234782608,0.211267605,0.263157894,0.302816901,0.25180791632125255,0.281,55.965529582283565,0.066446288023144,-7.9534535417138486,-4.1415092051029205,-0.6852270927668485,25,23,4,0,9,0,1,0,0,24,30,142,5,"Jose Miranda",20538,669304
"Sean Bouchard","COL",21,43,4,11,7,0,0.093023255,0.325581395,0.368421053,0.38095238,0.315789473,0.372093023,0.684210526,0.43215670142062873,0.372,162.0725787985757,-0.7687701424583793,2.5378682350188297,0.6665081977844238,0.46529069300336656,27,6,2,0,4,0,0,1,0,14,12,38,5,"Sean Bouchard",21270,656248
"Alfonso Rivas III","- - -",48,123,3,8,15,1,0.073170731,0.292682926,0.19266055,0.309859154,0.229357798,0.303278688,0.422018348,0.31285096582819205,0.282,93.5663632949874,-0.8345294431783259,-1.8148770721686707,-2.8000263031572104,-0.04325015972085561,26,11,10,1,9,0,3,1,1,36,25,109,5,"Alfonso Rivas III",21560,663845
"Jake McCarthy","ARI",99,312,2,37,16,26,0.083333333,0.198717948,0.083333333,0.305164319,0.242753623,0.318181818,0.326086956,0.2891453932245056,0.293,77.73241933156535,4.384968074038625,-4.221918629989467,-5.096129655838013,0.12842246663148726,25,53,7,5,26,0,5,1,4,62,67,276,5,"Jake McCarthy",21622,664983
"Heliot Ramos","SFG",25,60,1,5,2,0,0.066666666,0.333333333,0.125,0.257142857,0.178571428,0.233333333,0.303571428,0.23625730872154235,0.259,45.89833286197098,-0.05052476702257991,-4.0719533121068885,0.4035244584083557,-0.16242291406330495,23,5,4,0,4,0,0,0,0,20,10,56,5,"Heliot Ramos",22515,671218
"Oswald Peraza","NYY",52,191,2,15,14,4,0.068062827,0.261780104,0.080924855,0.256198347,0.190751445,0.267015706,0.2716763,0.24572454634761312,0.281,51.070412857022674,-0.8798593855462968,-12.077782901046712,1.4322903156280518,-0.4070497946940268,23,23,8,0,13,0,5,0,0,50,33,173,5,"Oswald Peraza",22823,672724
"Wilyer Abreu","BOS",28,85,2,10,14,3,0.105882352,0.270588235,0.157894737,0.431372549,0.315789473,0.388235294,0.47368421,0.3747585051199969,0.357,134.7483527405305,-0.30379550671204925,3.235246565063406,0.1564326286315918,0.6294759080247361,24,16,6,0,9,0,0,0,0,23,24,76,5,"Wilyer Abreu",23772,677800
"Ji Hwan Bae","PIT",111,371,2,54,32,24,0.080862533,0.247978436,0.080838323,0.309917355,0.230538922,0.296195652,0.311377245,0.2718505784869194,0.264,65.1810789184691,2.8745480440557003,-13.128683068565707,-0.4799007177352905,-0.09942509556148005,23,56,17,2,30,0,2,2,3,92,77,334,5,"Ji Hwan Bae",23818,678225
"Michael Toglia","COL",45,152,4,18,9,1,0.065789473,0.328947368,0.120567376,0.218390804,0.163120567,0.22368421,0.283687943,0.22549827592937569,0.255,23.532040754154824,-0.5751713565550745,-14.974476854010959,-1.5292091965675354,-1.1304677718157732,24,14,5,0,10,0,1,0,0,50,23,141,5,"Michael Toglia",25845,669911
"Tyler Soderstrom","OAK",45,138,3,9,7,0,0.079710144,0.311594202,0.08,0.2125,0.16,0.231884057,0.24,0.21563454987346262,0.276,34.169652702444466,-0.3348183576017618,-11.220053396846895,-3.375917911529541,-0.9825946638039158,21,16,1,0,11,0,1,1,0,43,20,125,5,"Tyler Soderstrom",27467,691016
"Hunter Goodman","COL",23,77,1,6,17,1,0.064935064,0.311688311,0.185714285,0.276595744,0.2,0.246753246,0.385714285,0.265720454903392,0.263,50.496353015476444,0.5051781530492008,-4.217043606843134,-1.6870049238204956,-0.3277279566683023,23,6,4,3,5,0,0,2,0,24,14,70,5,"Hunter Goodman",29715,696100
"Eric Hosmer","CHC",31,100,2,7,14,0,0.06,0.25,0.095744681,0.298507462,0.234042553,0.28,0.329787234,0.2691801345348358,0.247,68.550941345764,-0.18805996933951974,-4.084124202921373,-2.1422030329704285,-0.2819010527571645,33,17,3,0,6,0,0,0,0,25,22,94,4,"Eric Hosmer",3516,543333
"Darin Ruf","- - -",20,57,0,3,3,0,0.140350877,0.280701754,0.06122449,0.333333333,0.224489795,0.333333333,0.285714285,0.2869965005339238,0.354,78.67530662409936,-0.3860538862645626,-1.8918844536723647,-1.4265127927064896,-0.13768781896483473,36,8,3,0,8,0,0,0,0,16,11,49,4,"Darin Ruf",9929,573131
"Jon Singleton","- - -",36,105,2,11,12,0,0.123809523,0.219047619,0.098901099,0.19402985,0.164835164,0.266666666,0.263736263,0.24391980568567911,0.298,51.132754835251696,-0.5653519583866,-6.853974315395794,-1.8571756184101105,-0.5100366237170466,31,10,3,0,13,0,0,1,0,23,15,91,4,"Jon Singleton",10441,572138
"Corey Dickerson","WSN",50,152,2,12,17,0,0.046052631,0.184210526,0.104166666,0.295652173,0.25,0.282894736,0.354166666,0.27697801472325073,0.288,71.58493487931716,-2.3065827949903905,-7.65728402251199,-3.3651896715164185,-0.583894968672112,34,26,7,1,7,0,0,1,0,28,36,144,4,"Corey Dickerson",10762,572816
"Jonathan Schoop","DET",55,151,0,15,7,0,0.086092715,0.245033112,0.058823529,0.287128712,0.213235294,0.278145695,0.272058823,0.24854369945084023,0.276,54.2151083160851,-0.5734824119135737,-8.857322691219148,0.7119188904762268,-0.2948136017456926,31,21,8,0,13,0,0,2,0,37,29,136,4,"Jonathan Schoop",11265,570731
"Nick Ahmed","ARI",72,210,2,14,17,5,0.057142857,0.247619047,0.090909091,0.277777777,0.212121212,0.257142857,0.303030303,0.2474241364569891,0.263,49.763149040643576,0.5867029600776732,-12.482832786702211,6.280514240264893,0.09336305297345818,33,29,10,1,12,0,0,0,0,52,42,198,4,"Nick Ahmed",12147,605113
"Austin Barnes","LAD",59,200,2,15,11,2,0.085,0.215,0.061797753,0.222222222,0.17977528,0.256281407,0.241573033,0.22900889596747392,0.273,40.76903583968025,-1.4270257372409105,-16.102672695246596,2.6582919359207153,-0.6626945733979137,33,25,5,0,17,0,2,2,1,43,32,178,4,"Austin Barnes",12158,605131
"Taylor Motter","STL",29,82,0,3,2,0,0.060975609,0.37804878,0.039473684,0.288888888,0.171052631,0.231707317,0.210526315,0.20441670097955844,0.232,24.050991441451743,0.19076520949602127,-7.524563240899639,1.348204255104065,-0.33793343773751183,33,10,3,0,5,0,1,0,0,31,13,76,4,"Taylor Motter",12399,600301
"Matt Duffy","KCR",79,209,2,17,16,1,0.057416267,0.18660287,0.073298429,0.302631578,0.2513089,0.306220095,0.324607329,0.2810982049367074,0.298,71.1501742332705,-0.9309595236554742,-8.155696803781595,-1.5424463152885437,-0.2509025858134132,32,38,8,0,12,0,4,2,0,39,48,191,4,"Matt Duffy",13836,622110
"Yu Chang","BOS",39,112,6,12,18,4,0.026785714,0.303571428,0.190476191,0.169230769,0.161904761,0.2,0.352380952,0.2363149659200148,0.258,38.79010110716657,0.3137791259214282,-7.900553087157119,4.2317304611206055,0.017940135078762687,27,9,2,0,3,0,2,0,2,34,17,105,4,"Yu Chang",14773,644374
"Tony Kemp","OAK",124,419,5,42,27,15,0.105011933,0.095465393,0.09470752,0.220820189,0.208913649,0.303398058,0.303621169,0.27555510951477347,0.297,75.70190601884653,0.03130345419049263,-12.167544231778377,-2.502030313014984,-0.02704262936507576,31,54,13,3,44,0,6,3,7,40,75,359,4,"Tony Kemp",14894,643393
"Brandon Dixon","SDP",33,86,2,10,9,1,0.011627906,0.360465116,0.126582279,0.291666666,0.202531645,0.244186046,0.329113924,0.24893636551014212,0.238,56.11722218643575,0.2580836652778089,-4.417232876652828,-0.1450967788696289,-0.16342755526846334,31,10,4,0,1,0,4,2,0,31,16,79,4,"Brandon Dixon",15214,641525
"Reese McGuire","BOS",72,206,1,15,16,2,0.053398058,0.257281553,0.090909091,0.365671641,0.267379679,0.31,0.35828877,0.29325176775455475,0.242,78.25424648520143,-1.3133596256375313,-6.680886897429305,4.609257444739342,0.4993143234748745,28,36,12,1,11,0,1,1,2,53,50,187,4,"Reese McGuire",15674,624512
"Nick Gordon","MIN",34,93,2,13,7,0,0.010752688,0.118279569,0.142857143,0.179487179,0.175824175,0.184782608,0.318681318,0.21252242313778918,0.29,28.735893138258977,0.5170619660057127,-7.424142413657961,-0.5241713523864746,-0.47390657758638544,27,8,5,1,1,0,0,0,1,11,16,91,4,"Nick Gordon",16337,624503
"Jose Trevino","NYY",55,168,4,15,15,0,0.047619047,0.13095238,0.101910828,0.221374045,0.210191082,0.257485029,0.31210191,0.25194056305342805,0.279,55.378870287832555,-1.3323573064990342,-10.314551113590774,11.771842002868652,0.7209963498600956,30,25,4,0,8,0,2,0,1,22,33,157,4,"Jose Trevino",16725,624431
"Willie Calhoun","NYY",44,149,5,16,16,0,0.093959731,0.134228187,0.164179104,0.245454545,0.23880597,0.308724832,0.402985074,0.3069208115339279,0.305,93.48688564950112,-0.324078896548599,-1.4868856617721278,-4.967339992523193,-0.13302686259772584,28,20,7,0,14,1,0,1,0,20,32,134,4,"Willie Calhoun",17838,641432
"Jared Walsh","LAA",39,116,4,10,11,0,0.094827586,0.387931034,0.153846153,0.163636363,0.125,0.215517241,0.278846153,0.22228492950570994,0.225,33.067698444223346,-0.12124916398897767,-9.424319973606712,-3.2709150314331055,-0.8684445162595155,29,5,4,0,11,0,1,0,0,45,13,104,4,"Jared Walsh",18607,665120
"Garrett Hampson","MIA",98,252,3,30,23,5,0.091269841,0.265873015,0.104072398,0.379084967,0.276018099,0.34939759,0.380090497,0.3229085015484607,0.291,99.3740613645086,1.4767141989432275,1.2813024114058953,-3.8332212567329407,0.5997403445990445,28,45,12,1,23,0,3,2,3,67,61,221,4,"Garrett Hampson",19262,641658
"Mike Brosseau","MIL",29,78,4,4,8,0,0.051282051,0.256410256,0.191780821,0.224489795,0.205479452,0.256410256,0.397260273,0.28149169301375365,0.262,73.87097105184117,-0.2753714071586728,-2.8002257592287307,-4.093422159552574,-0.4230186080074038,29,9,2,0,4,0,1,0,0,20,15,73,4,"Mike Brosseau",19683,670712
"Jason Delay","PIT",70,187,1,20,18,0,0.07486631,0.235294117,0.095808384,0.333333333,0.251497005,0.318918918,0.347305389,0.29604624767561216,0.263,81.40147264196716,-0.9052419709041715,-5.213866229671901,9.659941673278809,1.0772305687762236,28,29,11,1,14,0,3,1,2,44,42,167,4,"Jason Delay",19806,641511
"Cristian Pache","PHI",48,95,2,12,11,2,0.105263157,0.284210526,0.178571428,0.327272727,0.238095238,0.319148936,0.416666666,0.3198700661354877,0.315,99.38061801698227,-0.08516189269721508,-0.15805737795218033,1.337392419576645,0.43962445164800223,24,10,7,1,10,0,0,0,1,27,20,84,4,"Cristian Pache",19948,665506
"Taylor Trammell","SEA",22,56,3,7,11,0,0.160714285,0.392857142,0.195652174,0.142857142,0.130434782,0.285714285,0.326086956,0.27944692756448475,0.313,80.79577820113131,-0.229537236969918,-1.518134838035567,-2.011577785015106,-0.16008114393032916,25,3,0,0,9,0,1,0,0,22,6,46,4,"Taylor Trammell",19960,666211
"Luken Baker","STL",33,99,2,9,10,0,0.131313131,0.313131313,0.104651163,0.301886792,0.209302325,0.313131313,0.313953488,0.2854463482143903,0.32,78.37198463966214,-1.4784203534945846,-4.131011537067171,-2.961477220058441,-0.37166224327501385,26,13,3,0,13,0,0,0,0,31,18,86,4,"Luken Baker",21497,663609
"Joey Bart","SFG",30,95,0,9,5,0,0.031578947,0.242105263,0.057471265,0.276923076,0.206896551,0.263157894,0.264367816,0.23877381462799876,0.245,47.58535859752314,-0.20196403749287128,-6.370678698650705,2.889628916978836,-0.02509748045398702,26,13,5,0,3,0,4,1,0,23,18,87,4,"Joey Bart",21524,663698
"Sam Huff","TEX",21,45,3,5,6,0,0.044444444,0.377777777,0.255813953,0.347826086,0.255813953,0.288888888,0.511627906,0.33748525248633493,0.321,114.69534865736387,-0.11119456961750984,0.6811698879837267,-0.9971927106380463,0.1226867104696299,25,6,2,0,2,0,0,0,0,17,11,43,4,"Sam Huff",22209,669087
"Samad Taylor","KCR",31,69,0,11,4,8,0.101449275,0.318840579,0.066666666,0.307692307,0.2,0.279411764,0.266666666,0.24809613736236796,0.274,48.27571780850906,1.4244947098195553,-2.8518838298963303,-0.423870287835598,-0.09021045134229541,24,9,2,1,7,0,0,1,1,22,12,60,4,"Samad Taylor",22274,669392
"Tyler Freeman","CLE",64,168,4,20,18,5,0.059523809,0.178571428,0.124183006,0.275,0.241830065,0.295180722,0.366013071,0.2896367663360504,0.315,82.74988304285233,1.3906644796952605,-2.081768753250193,-1.8203885406255722,0.1865655658987842,24,26,7,0,10,0,2,1,2,30,37,153,4,"Tyler Freeman",22532,671289
"Everson Pereira","NYY",27,103,0,6,10,4,0.077669902,0.388349514,0.043010753,0.264150943,0.150537634,0.233009708,0.193548387,0.20213248081577634,0.27,20.855796720406143,0.4795363415032625,-9.288087236552059,-0.10553240776062012,-0.5837622653866574,22,10,4,0,8,0,2,0,0,40,14,93,4,"Everson Pereira",23695,677592
"Ronny Mauricio","NYM",26,108,2,11,9,7,0.064814814,0.287037037,0.099009901,0.338235294,0.247524752,0.296296296,0.346534653,0.2835439934774681,0.287,79.15358131534761,1.4162183189764619,-1.3729432295068187,0.4501829892396927,0.27407521836289483,22,19,4,0,7,0,0,0,0,31,25,101,4,"Ronny Mauricio",23698,677595
"Cade Marlowe","SEA",34,100,3,14,11,4,0.12,0.33,0.181818182,0.346153846,0.238636363,0.33,0.420454545,0.3270511317253113,0.274,113.79129556559361,0.8946981974877417,2.547183647928251,3.0382882356643677,0.899635340194744,26,13,3,2,12,0,0,0,0,33,21,88,4,"Cade Marlowe",25505,687799
"Vaughn Grissom","ATL",23,80,0,5,9,0,0.025,0.1875,0.066666666,0.344262295,0.28,0.3125,0.346666666,0.2893385708332062,0.304,78.30615507716449,-0.6768856118433177,-2.8269178712374177,-4.621603608131409,-0.4715697584010444,22,17,3,1,2,0,2,1,0,15,21,75,4,"Vaughn Grissom",26031,687093
"Luis Matos","SFG",76,253,2,24,14,3,0.079051383,0.130434782,0.092105263,0.284974093,0.25,0.318725099,0.342105263,0.29492441995210383,0.304,85.22783581387404,-0.3902169018983841,-5.020239439693568,-7.827252954244614,-0.4235188020320006,21,41,13,1,20,0,3,0,2,33,57,228,4,"Luis Matos",26467,682641
"Garrett Mitchell","MIL",19,73,3,10,7,1,0.09589041,0.356164383,0.2,0.351351351,0.246153846,0.315068493,0.446153846,0.3255529003600552,0.286,103.40890718066245,-0.0930945067666471,0.21519340373604168,0.14121375977993011,0.28299013562520686,24,10,2,1,7,0,0,1,0,26,16,65,4,"Garrett Mitchell",27555,669003
"Nick Loftin","KCR",19,68,0,10,10,2,0.058823529,0.176470588,0.112903225,0.392156862,0.322580645,0.367647058,0.43548387,0.3478353277725332,0.306,117.40713691548221,0.3874204638414085,1.805722858848273,-0.7243003845214844,0.34084965303448617,24,14,5,1,4,0,1,1,0,12,20,62,4,"Nick Loftin",27630,679845
"Evan Carter","TEX",23,75,5,15,12,3,0.16,0.32,0.338709678,0.411764705,0.306451612,0.413333333,0.64516129,0.4346236997359508,0.341,182.02413567275744,0.004524426534771919,7.37567876113966,2.0516366362571716,1.1970678684088243,20,9,4,1,12,1,0,1,0,24,19,62,4,"Evan Carter",27790,694497
"Jasson Domínguez","NYY",8,33,4,6,7,1,0.06060606,0.242424242,0.419354838,0.210526315,0.258064516,0.303030303,0.677419354,0.40301700433095294,0.36,160.0932632581022,0.09966986672952771,2.47581140479584,-0.8225823938846588,0.2779356592717114,20,3,1,0,2,0,0,0,0,8,8,31,4,"Jasson Dominguez",28080,691176
"Sal Frelick","MIL",57,223,3,29,24,7,0.125560538,0.165919282,0.104712042,0.285714285,0.246073298,0.340807174,0.35078534,0.30938356473306905,0.296,92.56924045883167,1.1018551751039922,-0.9509915715292223,4.5908730030059814,1.1188691040044227,23,34,9,1,28,0,1,3,0,37,47,191,4,"Sal Frelick",29622,686217
"Heston Kjerstad","BAL",13,33,2,3,3,0,0.06060606,0.303030303,0.233333333,0.277777777,0.233333333,0.28125,0.466666666,0.3179345428943634,0.363,103.73727002206022,0.197219199500978,0.3449942088268356,-0.5895620286464691,0.08869210034808447,24,4,1,0,2,0,0,0,0,10,7,30,4,"Heston Kjerstad",31166,677008
"Jake Marisnick","- - -",46,83,2,10,10,2,0.036144578,0.253012048,0.171052631,0.296296296,0.236842105,0.280487804,0.407894736,0.29420522727617404,0.277,85.98447097204989,-0.4905812169890851,-1.9157811483113414,2.913308599963784,0.3836621590142503,32,11,3,2,3,0,2,1,1,21,18,76,3,"Jake Marisnick",11339,545350
"Hanser Alberto","CHW",30,90,3,11,16,0,0.044444444,0.144444444,0.170731707,0.223880597,0.219512195,0.261363636,0.390243902,0.27915999361059884,0.274,73.74303093154384,-0.49371894309297204,-3.3252392478193573,-2.491273880004883,-0.2716087246875986,30,10,5,0,4,0,1,1,2,13,18,82,3,"Hanser Alberto",11902,593643
"Kolten Wong","- - -",87,250,4,25,27,3,0.072,0.212,0.080357143,0.217647058,0.183035714,0.256,0.263392857,0.23597544169425963,0.262,49.56475452584127,-0.025809944607317448,-15.092568583735499,-0.7250724285840988,-0.7218862722957433,32,31,6,0,18,0,5,3,0,53,41,224,3,"Kolten Wong",12532,543939
"Brad Miller","TEX",27,67,1,8,6,0,0.149253731,0.164179104,0.125,0.244444444,0.214285714,0.328358208,0.339285714,0.3002377374848323,0.316,88.8782795627293,0.0664445967413485,-0.8264071552757566,-2.2793991044163704,-0.08011699624826368,33,7,4,0,10,0,0,1,0,11,12,56,3,"Brad Miller",12775,543543
"Luke Voit","MIL",22,74,0,5,4,2,0.054054054,0.364864864,0.044117647,0.365853658,0.220588235,0.283783783,0.264705882,0.2507749215976612,0.286,53.27893359265199,-0.5055989576503634,-4.788745412412859,-2.235156238079071,-0.4495660945253587,32,12,3,0,4,0,2,0,0,27,15,68,3,"Luke Voit",14811,572228
"Jonathan Davis","MIA",34,104,2,22,10,1,0.067307692,0.278846153,0.133333333,0.327868852,0.244444444,0.306930693,0.377777777,0.29815328652315803,0.292,82.77855696705582,-0.4901089556515217,-2.7089251990424885,-0.232010155916214,0.05926892790028977,31,15,4,1,7,0,2,2,2,29,22,90,3,"Jonathan Davis",15104,641505
"Tim Locastro","NYM",43,67,2,13,3,6,0.044776119,0.328358208,0.160714285,0.34375,0.232142857,0.338461538,0.392857142,0.32682320429728584,0.315,108.16727934804287,1.4335159719921649,2.1114238341414198,0.09330761432647705,0.4469620511916242,30,8,3,0,3,0,6,0,2,22,13,56,3,"Tim Locastro",15124,641796
