Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,Age,1B,2B,3B,BB,IBB,HBP,SF,SH,SO,H,AB,Barrels,NameASCII,PlayerId,MLBAMID
"Hunter Renfroe","KCR",35,108,0,5,4,0,0.074074074,0.194444444,0.060606061,0.227848101,0.181818181,0.24074074,0.242424242,0.21881747687304462,0.2567683855692546,32.2622580245485,0.064616359770298,-8.557761394453102,-4.396311640739441,-0.9449734846779871,33,12,6,0,8,0,0,1,0,21,18,99,5,"Hunter Renfroe",15464,592669
"Isiah Kiner-Falefa","- - -",138,459,2,45,40,15,0.037037037,0.167755991,0.071925754,0.314447592,0.262180974,0.297356828,0.334106728,0.2787496891315813,0.261883761914291,74.82591581570927,1.5379606895148754,-12.151340500047166,3.702788829803467,0.7017654150170348,30,88,21,2,17,0,5,1,5,77,113,431,5,"Isiah Kiner-Falefa",16512,643396
"Alex Verdugo","ATL",56,213,0,21,12,1,0.065727699,0.145539906,0.050761421,0.28313253,0.23857868,0.295774647,0.289340101,0.2642892943301671,0.3062960786639519,66.16088641589307,-1.3614864256232977,-9.904139849916831,-6.31048059463501,-0.9338767957469809,29,37,10,0,14,0,2,0,0,31,47,197,5,"Alex Verdugo",17027,657077
"Sam Hilliard","COL",20,61,2,8,3,2,0.163934426,0.37704918,0.215686274,0.307692307,0.196078431,0.327868852,0.411764705,0.32556657908392733,0.30126140156730274,94.95580384288479,0.27282827720046043,-0.0918551333627996,-2.0298977494239807,-0.00942933937321571,31,4,3,1,10,0,0,0,0,23,10,51,5,"Sam Hilliard",17954,656541
"Matt Thaiss","- - -",60,190,1,16,16,1,0.152631578,0.242105263,0.070512821,0.3,0.217948717,0.349206349,0.288461538,0.297863072188443,0.293715497280689,89.10101644905134,-0.500160988420248,-2.940848466115159,2.7222676258534193,0.6468416099420524,30,26,6,1,29,0,3,1,1,46,34,156,5,"Matt Thaiss",19318,642136
"Andruw Monasterio","MIL",68,135,4,19,16,2,0.051851851,0.237037037,0.166666667,0.333333333,0.269841269,0.318518518,0.436507936,0.3276468285807857,0.28004497951931423,110.78837028702253,-1.0124438144266605,0.7137271951123012,1.7479327321052551,0.7114175041705867,28,21,9,0,7,0,2,0,0,32,34,126,5,"Andruw Monasterio",19455,655316
"Keibert Ruiz","WSN",68,267,2,19,25,0,0.029962546,0.097378277,0.070588235,0.267543859,0.247058823,0.277153558,0.317647058,0.2623011302412226,0.28714058094454886,65.2899413097469,-2.619238145649433,-13.603245503420137,-5.294991731643677,-1.0246208237944219,26,49,12,0,8,0,3,1,0,26,63,255,5,"Keibert Ruiz",19610,660688
"Daniel Johnson","- - -",31,57,1,13,1,2,0.070175438,0.228070175,0.113207547,0.23076923,0.188679245,0.245614035,0.301886792,0.2430445395017925,0.30499695058454546,53.97822031045115,0.4825180806219578,-2.617881296730662,-0.4685165546834469,-0.11867334530488033,29,6,3,0,4,0,0,0,0,13,10,53,5,"Daniel Johnson",19643,669288
"Josh Rojas","CHW",69,211,2,14,11,4,0.090047393,0.227488151,0.07936508,0.226950354,0.179894179,0.252380952,0.259259259,0.23226537080038162,0.26313665638799255,44.28552307845098,-2.0449356846511364,-15.900463917729812,-4.000750660896301,-1.292973364410012,31,23,9,0,19,0,0,2,1,48,34,189,5,"Josh Rojas",19734,668942
"Stuart Fairchild","ATL",28,55,0,7,2,2,0.072727272,0.272727272,0.117647059,0.305555555,0.215686274,0.272727272,0.333333333,0.2664092627438632,0.26439366774125533,67.61313295766442,-0.31687916442751884,-2.428061938443388,0.6881153583526611,0.009209384228294246,29,6,4,1,4,0,0,0,0,15,11,51,5,"Stuart Fairchild",20321,656413
"Kyle Isbel","KCR",135,409,4,42,33,4,0.056234718,0.180929095,0.097826087,0.307167235,0.255434782,0.30050505,0.353260869,0.2869579293812164,0.25092227049548216,79.20166569806034,-0.6836450565606356,-10.70956973148108,7.682148098945618,1.1308090512251403,28,70,16,4,23,0,2,3,13,74,94,368,5,"Kyle Isbel",21614,664728
"Miguel Amaya","CHC",28,103,4,14,25,0,0.038834951,0.213592233,0.21875,0.323943661,0.28125,0.31372549,0.5,0.3456735511620839,0.29498494840135764,124.17490503725807,-0.13919128477573395,2.8119921687886955,2.0499844551086426,0.8480674649597497,26,14,9,0,4,0,1,1,1,22,27,96,5,"Miguel Amaya",21693,665804
"Andrés Chaparro","WSN",34,73,1,4,5,0,0.06849315,0.301369863,0.075757576,0.25,0.181818181,0.246575342,0.257575757,0.22825526456310324,0.253983980988803,41.96742840189708,-0.20525859482586384,-5.226243107446166,-1.4905456900596619,-0.4387093406423883,26,9,2,0,5,0,1,1,0,22,12,66,5,"Andres Chaparro",21797,665953
"Jarred Kelenic","ATL",24,65,2,7,2,0,0.076923076,0.353846153,0.133333334,0.228571428,0.166666666,0.23076923,0.3,0.23585420480141273,0.27230177659254806,46.6819356134627,-0.4464051816612482,-4.553946466232491,-2.367612361907959,-0.4868929966288055,25,6,2,0,5,0,0,0,0,23,10,60,5,"Jarred Kelenic",22558,672284
"Hunter Feduccia","- - -",38,105,0,5,8,1,0.142857142,0.276190476,0.056818182,0.213114754,0.147727272,0.266666666,0.204545454,0.2256308050382705,0.27481002239953906,39.134471524074804,-0.28358172066509724,-7.817087229819356,0.19283920712769032,-0.41058605916809554,28,8,5,0,15,0,0,2,0,29,13,88,5,"Hunter Feduccia",23372,676439
"Liover Peguero","PIT",33,88,4,9,8,4,0.068181818,0.284090909,0.1625,0.235294117,0.2,0.272727272,0.3625,0.2806989665735852,0.2463949593630704,75.98944882329555,0.7498377915471792,-1.7544198495576744,-0.32158760726451874,0.08716276748175217,24,11,1,0,6,0,2,0,0,25,16,80,5,"Liover Peguero",24273,678894
"Ryan Fitzgerald","MIN",24,53,4,10,9,1,0.132075471,0.150943396,0.260869566,0.147058823,0.195652173,0.301886792,0.456521739,0.3283412568974045,0.3433938760023851,109.9678635258945,0.3702126815915108,0.9928720513172813,0.3197326920926571,0.32096891206692924,31,5,0,0,7,0,0,0,0,8,9,46,5,"Ryan Fitzgerald",24622,680837
"Darell Hernaiz","ATH",51,197,2,17,16,3,0.086294416,0.121827411,0.075144509,0.25,0.231213872,0.292307692,0.306358381,0.26621136512511817,0.3045120630508814,65.10741418355582,-1.7633363883942366,-9.86495801552391,1.8536445498466492,-0.12579753503399893,23,32,5,1,17,0,0,5,2,24,40,173,5,"Darell Hernaiz",26224,687231
"Jonatan Clase","TOR",34,112,2,10,9,3,0.089285714,0.25,0.09,0.271428571,0.21,0.288288288,0.3,0.26654289380924123,0.28388912894509055,68.75889525086751,0.2971320953220129,-3.8268519889889276,-2.6321941614151,-0.2663624205604615,23,16,3,0,10,0,1,0,1,28,21,100,5,"Jonatan Clase",26599,682729
"Joey Wiemer","MIA",27,61,3,7,12,0,0.032786885,0.37704918,0.2,0.322580645,0.236363636,0.278688524,0.436363636,0.29685533146063486,0.3054610888163249,87.59956191572145,-0.02494778297841549,-0.9214700260070301,2.5502501726150513,0.3742971267296638,26,8,2,0,2,1,2,2,0,23,13,55,5,"Joey Wiemer",27690,686894
"Maximo Acosta","MIA",19,61,3,7,5,1,0.098360655,0.278688524,0.185185185,0.235294117,0.203703703,0.295081967,0.388888888,0.3018393809678125,0.3491579900022413,91.01379611565305,-0.4306402988731861,-1.0803215123878203,-2.232875317335129,-0.13132896583544584,22,7,1,0,6,0,1,0,0,17,11,54,5,"Maximo Acosta",27963,691185
"Javier Sanoja","MIA",120,342,6,40,38,6,0.055555555,0.11988304,0.153354633,0.259259259,0.242811501,0.286982248,0.396166134,0.2944172633117473,0.2815050979750093,85.92940682522564,-0.2354546021670103,-5.938839984801992,1.6735673546791077,0.7278250764686726,22,44,22,4,19,0,2,4,4,41,76,313,5,"Javier Sanoja",28253,691594
"Adrian Del Castillo","ARI",44,131,4,9,17,0,0.061068702,0.358778625,0.15,0.352112676,0.241666666,0.290076335,0.391666666,0.29527478454677203,0.2688548546710997,86.87363492870078,-0.44225025922060013,-2.480277479100512,-2.167591840028763,-0.029592871712337376,25,19,6,0,8,0,1,2,0,47,29,120,5,"Adrian Del Castillo",29554,680728
"Jacob Young","WSN",120,364,2,34,31,15,0.074175824,0.178571428,0.055555556,0.282945736,0.231481481,0.295774647,0.287037037,0.264013409614563,0.29680508189430993,66.46290774755558,-0.019385986030101776,-14.487802242839436,12.217629790306091,1.0068398707157622,25,62,10,1,27,0,3,1,9,65,75,324,5,"Jacob Young",29931,696285
"Carson Williams","TBR",32,106,5,11,12,2,0.056603773,0.415094339,0.181818182,0.24,0.171717171,0.219047619,0.353535353,0.24793647414162046,0.23545960279611441,54.455731452477664,-0.6634781826287508,-6.353476942092433,-0.23912262916564941,-0.3011594016058463,22,9,3,0,6,0,0,0,1,44,17,99,5,"Carson Williams",30038,700246
"DJ LeMahieu","NYY",45,142,2,13,12,0,0.098591549,0.246478873,0.0703125,0.351648351,0.265625,0.338028169,0.3359375,0.3035298271078459,0.2951242433372119,94.76237066800353,-1.5411558095365763,-2.417744128862445,0.0020633935928344727,0.25298843682813754,36,29,3,0,14,0,0,0,0,35,34,128,4,"DJ LeMahieu",9874,518934
"Austin Hedges","CLE",70,180,5,13,10,1,0.1,0.238888888,0.116129032,0.183486238,0.161290322,0.25,0.277419354,0.2392774224281311,0.2488879612513951,50.557617866658234,-0.9743618443608284,-11.463612577894182,16.872693300247192,1.1874004923994095,32,17,3,0,18,0,1,2,4,43,25,155,4,"Austin Hedges",12976,595978
"Orlando Arcia","- - -",76,214,3,13,13,0,0.046728971,0.219626168,0.088669951,0.246753246,0.201970443,0.238317757,0.290640394,0.23293054438082972,0.24024344840139714,33.468280074366554,-0.6176659464836121,-17.49239194502667,2.077000603079796,-0.8487015164533908,30,30,7,1,10,0,0,1,0,47,41,203,4,"Orlando Arcia",13185,606115
"Ildemaro Vargas","ARI",38,121,3,12,19,0,0.016528925,0.123966942,0.113043478,0.285714285,0.269565217,0.291666666,0.382608695,0.2924014503757159,0.28742777506510414,84.90530861482208,-1.6357538606971502,-3.800484251494022,1.3630340099334717,0.16251926389643329,33,25,2,1,2,0,2,1,1,15,31,115,4,"Ildemaro Vargas",13324,545121
"Jesse Winker","NYM",26,81,1,8,10,1,0.111111111,0.259259259,0.171428572,0.3,0.228571428,0.308641975,0.4,0.30071336179971697,0.2809711408011521,94.88451964393772,-0.5175680667161942,-1.0086632176375172,-2.586671829223633,-0.09211243836605412,31,8,5,2,9,1,0,2,0,21,16,70,4,"Jesse Winker",13590,608385
"Jeimer Candelario","CIN",22,91,2,3,10,0,0.098901098,0.318681318,0.1,0.137254901,0.1125,0.197802197,0.2125,0.18916598519126138,0.21306976905235878,10.289828660045021,-0.3022190071642399,-9.977805158506493,0.2649230360984802,-0.6839726651195378,31,5,2,0,9,0,0,2,0,29,9,80,4,"Jeimer Candelario",13621,600869
"Tyler Heineman","TOR",64,174,3,25,20,2,0.068965517,0.178160919,0.127516778,0.341880341,0.288590604,0.360946745,0.416107382,0.34140931607703484,0.27292608227250137,120.33157178194584,0.9435193110257387,5.113103788787344,9.034240007400513,2.060301367828987,34,31,8,1,12,0,6,2,5,31,43,149,4,"Tyler Heineman",13897,623168
"Eric Haase","MIL",30,77,2,11,9,0,0.051948051,0.402597402,0.128571429,0.378378378,0.228571428,0.289473684,0.357142857,0.28615184128284454,0.2728575907255474,82.36296950512192,0.5423593390733004,-1.067212617475281,1.6810463815927505,0.3249216483334163,32,11,3,0,4,0,2,0,1,31,16,70,4,"Eric Haase",14111,606992
"Thairo Estrada","COL",39,165,3,14,21,1,0.036363636,0.157575757,0.116883117,0.28125,0.253246753,0.284848484,0.37012987,0.28362342408209135,0.2637384693797042,66.22339377069945,-0.9290146473795176,-7.534339189219544,-0.41038697957992554,-0.2511618303803235,29,27,9,0,6,0,2,3,0,26,39,154,4,"Thairo Estrada",16426,642731
"Mauricio Dubón","HOU",133,398,7,43,33,3,0.060301507,0.105527638,0.113821139,0.255451713,0.241192411,0.288607594,0.35501355,0.2827766662911524,0.27802073289900264,79.91339447300903,0.24817296490073204,-9.174241368886085,17.10443103313446,2.2131663623290443,30,61,21,0,24,0,1,1,3,42,89,369,4,"Mauricio Dubon",16530,643289
"Lane Thomas","CLE",39,142,4,10,11,4,0.098591549,0.309859154,0.112,0.202531645,0.16,0.246478873,0.272,0.23528394019100027,0.24319439202966825,47.80665740388274,-0.06423910520970821,-8.79950301303,-1.1921299397945404,-0.5221262866051141,29,14,2,0,14,0,1,2,0,44,20,125,4,"Lane Thomas",16939,657041
"Seth Brown","ATH",38,76,1,6,3,1,0.118421052,0.302631578,0.076923077,0.268292682,0.184615384,0.302631578,0.261538461,0.2651435528930865,0.2954319401791221,64.37183829826087,0.4040025398135185,-2.7873852703334263,-3.3739466667175293,-0.36269929887925106,32,9,2,0,9,0,2,0,0,23,12,65,4,"Seth Brown",18171,664913
"Victor Robles","SEA",32,114,1,12,9,6,0.026315789,0.228070175,0.084905661,0.308641975,0.245283018,0.280701754,0.330188679,0.2677101294199626,0.23655573527018228,75.49074695804501,0.684535551816225,-2.60858403355733,-3.34136700630188,-0.20723135462591494,28,20,4,1,3,0,3,2,0,26,26,106,4,"Victor Robles",18363,645302
"Chas McCormick","HOU",66,116,1,13,5,2,0.077586206,0.267241379,0.08,0.289855072,0.21,0.279279279,0.29,0.2565655681464049,0.29872124474327844,61.857549874102354,-1.1517412196844816,-6.366559162091429,1.250819206237793,-0.11483685584277797,30,15,5,0,9,0,1,1,5,31,21,100,4,"Chas McCormick",19599,676801
"Connor Wong","BOS",63,188,0,16,7,2,0.085106382,0.223404255,0.047619048,0.25,0.19047619,0.262032085,0.238095238,0.2298354793359889,0.2659893446071174,38.672771358502075,-0.9923195522278547,-14.581202684513176,1.354941412806511,-0.6910511516995785,29,24,8,0,16,0,1,2,1,42,32,168,4,"Connor Wong",19896,657136
"Blake Perkins","MIL",54,171,3,25,19,7,0.087719298,0.274853801,0.122580645,0.304761904,0.225806451,0.298245614,0.348387096,0.2869299726876599,0.2791382957907284,82.89601454220178,1.0763877034187317,-2.3900838032585923,0.9290442764759064,0.43262529457922194,28,24,6,2,15,0,1,0,0,47,35,155,4,"Blake Perkins",19921,663368
"J.C. Escarra","NYY",40,98,2,5,11,1,0.112244897,0.142857142,0.130952381,0.214285714,0.202380952,0.295918367,0.333333333,0.28048099547016375,0.30036449432373047,78.88489312249484,0.26193706318736076,-2.176951373233956,3.247700333595276,0.4547199989084791,30,10,5,0,11,0,1,2,0,14,17,84,4,"J.C. Escarra",20084,641555
"Jared Young","NYM",23,47,4,5,6,0,0.042553191,0.340425531,0.302325582,0.166666666,0.186046511,0.234042553,0.488372093,0.30114865556676335,0.29611611873545546,95.18270987345421,-0.06378389708697796,-0.33212973683592073,-1.4559536464512348,-0.022948732356635512,29,3,1,0,2,0,1,1,0,16,8,43,4,"Jared Young",20404,676724
"Sam Huff","SFG",20,58,2,5,4,0,0.068965517,0.431034482,0.132075472,0.333333333,0.207547169,0.258620689,0.339622641,0.26124018841776353,0.25318344708146723,66.93643329711,-1.0679556503891945,-3.340811540349092,-0.3221037909388542,-0.1773219649031638,27,8,1,0,4,0,0,1,0,25,11,53,4,"Sam Huff",22209,669087
"Xavier Edwards","MIA",139,619,3,75,43,27,0.079159935,0.142164781,0.069518717,0.329809725,0.283422459,0.342532467,0.352941176,0.3083631902059437,0.29463180816700335,95.48281525010997,3.609960624948144,0.2959590683173068,3.8849858045578003,2.5349255819365917,25,131,20,5,49,2,3,3,3,88,159,561,4,"Xavier Edwards",22266,669364
"Luis Vázquez","BAL",36,53,1,6,3,2,0.056603773,0.264150943,0.08,0.2,0.16,0.207547169,0.24,0.20109863213773044,0.2793403481537441,24.51750275990318,0.506088512018323,-4.209052705028808,0.16157583892345428,-0.22743451697159084,25,6,1,0,3,0,0,0,0,14,8,50,4,"Luis Vazquez",23442,676679
"Ezequiel Duran","TEX",90,219,0,16,14,11,0.03652968,0.251141552,0.068292683,0.304635761,0.224390243,0.266055045,0.292682926,0.24855420130108474,0.246596415108497,57.16889658528279,1.5216597393155098,-9.533778239665116,1.85213303565979,-0.014581432242233475,26,32,14,0,8,0,4,1,1,55,46,205,4,"Ezequiel Duran",23733,677649
"Johan Rojas","PHI",71,172,1,23,18,12,0.075581395,0.232558139,0.065789474,0.289473684,0.22368421,0.279761904,0.289473684,0.2539217546582222,0.2652449607849121,57.919218307022824,2.00681677646935,-6.57158635191616,5.079383969306946,0.43284108433044566,24,28,3,2,13,0,0,3,4,40,34,152,4,"Johan Rojas",24336,679032
"Max Schuemann","ATH",101,213,2,20,13,7,0.103286384,0.164319248,0.076502732,0.231292517,0.196721311,0.295238095,0.273224043,0.2621942014921279,0.29729559762137275,62.34014049341528,0.11879834160208702,-9.33553419848105,7.428637266159058,0.5551147911124169,28,28,4,2,22,0,4,1,3,35,36,183,4,"Max Schuemann",24488,680474
"Nate Eaton","BOS",41,90,1,16,4,9,0.066666666,0.211111111,0.086419753,0.370967741,0.296296296,0.348314606,0.382716049,0.3222697049044491,0.2925722786549772,102.34725013339678,0.7693027444183826,1.018288474081631,-0.9195161461830139,0.32709756571220033,28,19,4,0,6,0,1,1,1,19,24,81,4,"Nate Eaton",25055,681987
"Ronny Simon","- - -",27,88,0,10,7,1,0.09090909,0.170454545,0.038961039,0.28125,0.233766233,0.298850574,0.272727272,0.2588940605349924,0.2948538462320964,61.5457590786935,0.9446494709700346,-3.06605923585467,-6.0080660581588745,-0.6288322673547448,25,15,3,0,8,0,0,2,1,15,18,77,4,"Ronny Simon",25346,682927
"Will Robertson","- - -",27,75,0,2,9,0,0.026666666,0.36,0.014285714,0.204545454,0.128571428,0.173333333,0.142857142,0.14851632595062256,0.18831810633341473,-13.26832063239347,0.07261972315609455,-9.939874989673001,-0.7744760140776634,-0.8320522620055011,27,8,1,0,2,0,2,1,0,27,9,70,4,"Will Robertson",25467,683770
"Nick Sogard","BOS",30,104,0,13,9,2,0.048076923,0.23076923,0.083333334,0.347222222,0.260416666,0.317307692,0.34375,0.29462025314569473,0.3023974345280574,83.30057755813576,-1.8474156241863966,-3.8943662407031776,-1.0005281865596771,-0.13450718382239027,27,17,8,0,5,0,3,0,0,24,25,96,4,"Nick Sogard",25483,686765
"Cody Freeman","TEX",36,121,3,13,15,1,0.041322314,0.157024793,0.114035088,0.247311827,0.228070175,0.258333333,0.342105263,0.2611917366584142,0.26873136568470163,65.87442175118873,-0.4438554644584656,-5.3105934373917,-1.5759497582912445,-0.2784015262902123,24,19,4,0,5,0,0,1,1,19,26,114,4,"Cody Freeman",25629,683227
"Rece Hinds","CIN",15,44,2,6,3,0,0.022727272,0.477272727,0.162790698,0.15,0.116279069,0.136363636,0.279069767,0.17688649215481497,0.25046938115900214,1.8779810203937288,-0.06111895106732845,-5.178094691897466,-1.2068281173706055,-0.5034753538893967,24,2,1,0,1,0,0,0,0,21,5,43,4,"Rece Hinds",27493,677956
"Bryce Teodosio","LAA",50,150,1,12,7,7,0.033333333,0.313333333,0.101449276,0.29347826,0.20289855,0.248322147,0.304347826,0.24295037184785676,0.2223964921580065,50.72507189371714,1.5515858437865973,-7.15985181830043,8.063510417938232,0.6207754512749276,26,18,7,2,5,0,4,2,1,47,28,138,4,"Bryce Teodosio",29524,669326
"Joey Loperfido","TOR",41,104,4,12,14,1,0.038461538,0.259615384,0.166666667,0.43076923,0.333333333,0.378640776,0.5,0.3812407897514047,0.31624303280728533,147.7699833600577,-0.5442561823874712,5.311203623499718,-1.7600696682929993,0.7296272201166261,26,24,4,0,4,0,3,0,1,27,32,96,4,"Joey Loperfido",29630,694388
"Braxton Fulford","COL",38,120,1,11,16,1,0.058333333,0.3,0.111111112,0.297297297,0.212962962,0.266666666,0.324074074,0.2582249164581299,0.26169800758361816,48.82459922982045,0.8039512038230896,-6.4744619483497035,-2.1243202686309814,-0.4712662449669732,26,15,5,2,7,0,2,3,0,36,23,108,4,"Braxton Fulford",29704,690924
"Tyler Locklear","ARI",31,116,3,11,6,3,0.086206896,0.370689655,0.087378641,0.263157894,0.174757281,0.267241379,0.262135922,0.2450871190120434,0.25243650633713294,52.493469997226626,-0.04691341891884804,-6.578301729117227,-3.916025757789612,-0.6788208080605904,24,15,0,0,10,0,3,0,0,43,18,103,4,"Tyler Locklear",31396,682988
"Tim Elko","CHW",23,72,4,6,8,1,0.069444444,0.416666666,0.19402985,0.151515151,0.134328358,0.194444444,0.328358208,0.2276193673412005,0.24274539947509766,41.085065165482234,0.20642285235226154,-4.793122046292911,-2.97088086605072,-0.5407611265669595,26,4,1,0,5,0,0,0,0,30,9,67,4,"Tim Elko",31522,671284
"Drew Gilbert","SFG",39,109,3,12,13,1,0.064220183,0.183486238,0.16,0.205128205,0.19,0.247706422,0.35,0.2600275584317129,0.27039967108210294,66.1057427583675,0.12867488339543343,-4.250041588710058,1.541091799736023,0.09389178363896186,24,10,5,1,7,0,1,1,0,20,19,100,4,"Drew Gilbert",31545,687551
"Zach Cole","HOU",15,52,4,9,11,3,0.096153846,0.384615384,0.297872341,0.347826086,0.255319148,0.326923076,0.553191489,0.37317910217321837,0.30474530733548677,142.18824936978146,0.5370609471574426,3.1226971677475195,-0.3587436378002167,0.46593792382972116,24,6,2,0,5,0,0,0,0,20,12,47,4,"Zach Cole",31583,805904
