Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,Age,1B,2B,3B,BB,IBB,HBP,SF,SH,SO,H,AB,NameASCII,PlayerId,MLBAMID
"Jacob Stallings","MIA",89,276,3,22,20,0,0.097826086,0.242753623,0.095435684,0.248554913,0.190871369,0.278388278,0.286307053,0.25635863267458403,0.262,54.76008243451446,-3.1469374229200184,-18.615478140720334,4.859782636165619,-0.43652071768261036,33,29,14,0,27,0,3,2,3,67,46,241,"Jacob Stallings",13723,607732
"Gary Sánchez","- - -",75,267,19,33,47,0,0.078651685,0.250936329,0.275,0.211538461,0.216666666,0.288389513,0.491666666,0.3294776689247246,0.343,110.10653655829232,-0.8200728385709226,2.522894015698976,4.9116799384355545,1.6460255741061642,30,24,9,0,21,0,4,2,0,67,52,240,"Gary Sanchez",11442,596142
"Tyler O'Neill","STL",72,266,9,27,21,5,0.105263157,0.251879699,0.172268908,0.283950617,0.231092436,0.312030075,0.403361344,0.31269165268517973,0.334,96.63680559527809,-0.25854052044451237,-1.3668270796444535,-1.1599198579788208,0.6493192686641919,28,32,14,0,28,0,0,0,0,67,55,238,"Tyler O'Neill",15711,641933
"Trey Mancini","CHC",79,263,4,31,28,0,0.079847908,0.296577946,0.102127659,0.326923076,0.234042553,0.298850574,0.336170212,0.279732752763308,0.272,75.62524960914415,-2.1752104717306793,-10.116927038281858,-6.4826979637146,-0.764157789187805,31,39,12,0,21,1,2,3,0,78,55,235,"Trey Mancini",15149,641820
"Stone Garrett","WSN",89,271,9,40,40,3,0.095940959,0.302583025,0.188034188,0.364864864,0.269230769,0.343283582,0.457264957,0.34367969209578497,0.345,116.3006838244159,0.5697903456166387,6.04238866179739,-1.991956114768982,1.3221205323097915,27,37,17,0,26,0,3,5,0,82,63,234,"Stone Garrett",19273,656448
"Tyrone Taylor","MIL",81,243,10,36,35,9,0.03292181,0.226337448,0.212121212,0.263473053,0.233766233,0.267489711,0.445887445,0.3022426673414285,0.304,87.78209585339793,3.775828116107732,0.097745795610503,1.8213160037994385,1.0147139700071408,29,26,17,1,8,0,3,1,0,55,54,231,"Tyrone Taylor",13675,621438
"José Caballero","SEA",104,280,4,37,26,26,0.1,0.235714285,0.0995671,0.284848484,0.22077922,0.342857142,0.32034632,0.30450114331075123,0.299,98.16140431087715,2.9621922420337796,2.345346108108965,6.716971039772034,1.8625389677913076,26,37,9,1,28,0,17,4,0,66,51,231,"Jose Caballero",23401,676609
"Vinnie Pasquantino","KCR",61,260,9,24,26,0,0.096153846,0.119230769,0.190476191,0.25,0.246753246,0.324324324,0.437229437,0.32683745548418985,0.35,102.85305136946383,-2.1186236925423145,-1.2298002152312368,-6.870308876037598,0.08265417367793099,25,31,17,0,25,2,2,1,0,31,57,231,"Vinnie Pasquantino",27676,686469
"Santiago Espinal","TOR",93,254,2,30,25,2,0.070866141,0.141732283,0.086956522,0.284974093,0.247826086,0.309523809,0.334782608,0.28531162292358886,0.293,79.85616582020646,-0.7860937672667205,-6.916770726460455,-2.1396126747131348,-0.03325026887028518,28,41,14,0,18,1,3,1,2,36,57,230,"Santiago Espinal",19997,669289
"Luis Matos","SFG",76,253,2,24,14,3,0.079051383,0.130434782,0.092105263,0.284974093,0.25,0.318725099,0.342105263,0.29492441995210383,0.304,85.22783581387404,-0.3887376934289932,-5.018760231224177,-7.811174005270004,-0.422136356235725,21,41,13,1,20,0,3,0,2,33,57,228,"Luis Matos",26467,682641
"Rodolfo Castro","- - -",92,256,6,21,24,1,0.08984375,0.2890625,0.110132159,0.283783783,0.211453744,0.296875,0.321585903,0.2767042022125394,0.268,68.74241970111946,-1.999059131834656,-11.912257089281557,-3.677799944765866,-0.6872040924799061,24,35,7,0,23,1,5,1,0,74,48,227,"Rodolfo Castro",21987,666801
"Kevin Newman","CIN",74,253,3,28,28,8,0.067193675,0.134387351,0.111111111,0.279792746,0.253333333,0.310756972,0.364444444,0.2955507341609058,0.311,77.16050501267979,1.0223085950128734,-6.136248215672374,-2.7870452124625444,-0.03257589431552836,29,38,16,0,17,0,4,5,2,34,57,225,"Kevin Newman",17696,621028
"Nicky Lopez","- - -",94,262,1,32,25,6,0.099236641,0.152671755,0.075555555,0.275675675,0.231111111,0.325581395,0.306666666,0.28841763226560846,0.292,76.40624324315225,0.9252136237919331,-6.505183661951314,8.652999967336655,1.1087903901074994,28,40,8,3,26,0,6,1,4,40,52,225,"Nicky Lopez",19339,670032
"Henry Davis","PIT",62,255,7,27,24,3,0.098039215,0.270588235,0.137777778,0.273333333,0.213333333,0.301960784,0.351111111,0.2874889621150352,0.291,75.66480382266339,-2.7433104580268264,-10.430958461726888,-7.575159311294556,-0.9315159048993717,23,31,10,0,25,2,4,1,0,69,48,225,"Henry Davis",29617,680779
"Kolten Wong","- - -",87,250,4,25,27,3,0.072,0.212,0.080357143,0.217647058,0.183035714,0.256,0.263392857,0.23597544169425963,0.262,49.56475452584127,-0.024853904731571674,-15.091612543859753,-0.7433741837739944,-0.7241264311213097,32,31,6,0,18,0,5,3,0,53,41,224,"Kolten Wong",12532,543939
"Andrew Knizner","STL",70,241,10,30,31,2,0.049792531,0.25726141,0.183035714,0.287581699,0.241071428,0.2875,0.424107142,0.30572872385382655,0.286,91.96896829627809,-1.5718281641602516,-3.969594402379858,-3.986371159553528,0.023224368559365993,28,33,11,0,12,0,3,1,1,62,54,224,"Andrew Knizner",19514,668800
"Christian Encarnacion-Strand","CIN",63,241,13,29,37,2,0.058091286,0.286307053,0.207207207,0.335714285,0.27027027,0.327800829,0.477477477,0.34619793431887486,0.346,111.11358649798069,-0.027286261785775423,3.2908157546764167,-5.341746538877487,0.612059684758899,23,40,7,0,14,0,5,0,0,69,60,222,"Christian Encarnacion-Strand",30011,687952
"Garrett Hampson","MIA",98,252,3,30,23,5,0.091269841,0.265873015,0.104072398,0.379084967,0.276018099,0.34939759,0.380090497,0.3229085015484607,0.291,99.3740613645086,1.4725887230597436,1.2771769355224114,-3.840172588825226,0.5982688393441596,28,45,12,1,23,0,3,2,3,67,61,221,"Garrett Hampson",19262,641658
"Zack Short","DET",112,253,7,17,33,5,0.110671936,0.260869565,0.135746606,0.255033557,0.203619909,0.292,0.339366515,0.2812054672241211,0.297,76.85369548952966,-0.3827457777224481,-7.399475719470297,-2.2037858963012695,-0.09120812444834128,28,29,9,0,28,0,0,1,3,66,45,221,"Zack Short",19562,670097
"Mike Ford","SEA",84,251,16,32,34,0,0.095617529,0.322709163,0.246575342,0.276422764,0.228310502,0.322709163,0.474885844,0.34272044327154577,0.314,124.65203886184224,-1.5728768636472523,5.841235155512321,-6.8899314403533936,0.7549827070771878,30,28,6,0,24,0,7,1,0,81,50,219,"Mike Ford",15585,645801
"Dylan Carlson","STL",76,255,5,27,27,3,0.101960784,0.192156862,0.114155251,0.25595238,0.219178082,0.317647058,0.333333333,0.2930242704410179,0.318,83.45210377847849,0.06125247059389949,-5.166336426811026,-3.307389736175537,0.019030372829445398,24,34,8,1,26,0,7,3,0,49,48,219,"Dylan Carlson",20126,666185
"Stuart Fairchild","CIN",97,255,5,34,28,10,0.098039215,0.270588235,0.159817351,0.306122448,0.228310502,0.321428571,0.388127853,0.3120654435857894,0.314,88.23170486302162,1.9036192083731294,-1.8140623733763626,1.3089250326156616,0.8136381432177767,27,27,16,2,25,0,6,2,3,69,50,219,"Stuart Fairchild",20321,656413
"Mark Vientos","NYM",65,233,9,19,22,1,0.042918454,0.30472103,0.155963303,0.264285714,0.211009174,0.253218884,0.366972477,0.2674687161977711,0.304,68.37696982105001,-1.2204015124589205,-10.348448383049227,-5.200908839702606,-0.7610758484593676,23,31,5,1,10,0,3,2,0,71,46,218,"Mark Vientos",22184,668901
"Royce Lewis","MIN",58,239,15,36,52,6,0.083682008,0.230125523,0.239631336,0.353741496,0.30875576,0.372384937,0.548387096,0.39268610018566563,0.351,153.6112867987706,-0.3857944649644196,14.966974364713774,0.12947818636894226,2.3238423008996167,24,45,7,0,20,0,2,0,0,55,67,217,"Royce Lewis",20437,668904
"Freddy Fermin","KCR",70,235,9,26,32,0,0.055319148,0.212765957,0.179723503,0.322981366,0.28110599,0.32051282,0.460829493,0.333333693508409,0.333,107.3557363383723,-0.22299316758289933,1.8482285652679087,8.61760425567627,1.8483903646559507,28,41,10,1,13,0,1,3,1,50,61,217,"Freddy Fermin",21840,666023
"Gio Urshela","LAA",62,228,2,22,24,3,0.043859649,0.157894736,0.074766355,0.346368715,0.29906542,0.328947368,0.373831775,0.306958834068817,0.289,91.75703770699135,-0.3646278828382492,-2.6165363739517704,-0.22024136781692505,0.4979155881217565,31,53,8,1,10,0,1,3,0,36,64,214,"Gio Urshela",10681,570482
"Matt Wallner","MIN",76,254,14,42,41,2,0.11023622,0.314960629,0.258215962,0.327731092,0.248826291,0.37007874,0.507042253,0.3769309063673962,0.374,142.69101661727763,0.31425976334139705,13.307060915499372,-5.789580821990967,1.6194539943358977,25,27,11,1,28,1,13,0,0,80,53,213,"Matt Wallner",26466,670242
"Evan Longoria","ARI",74,237,11,25,28,0,0.097046413,0.308016877,0.199052132,0.276923076,0.222748815,0.295358649,0.421800947,0.3083255861881916,0.324,90.59051716458761,-1.2450323207303882,-4.007724881579959,-1.6178457736968994,0.24205244177865076,37,27,9,0,23,0,0,3,0,73,47,211,"Evan Longoria",9368,446334
"Mitch Haniger","SFG",61,229,6,27,28,1,0.065502183,0.283842794,0.156398104,0.269503546,0.208530805,0.266375545,0.364928909,0.2743833062430136,0.313,71.45739824993623,-0.7635279423557222,-8.860963457638087,-5.636998891830444,-0.6697864633965909,32,24,13,1,15,0,2,1,0,65,44,211,"Mitch Haniger",14274,571745
"Joey Votto","CIN",65,242,14,26,38,0,0.111570247,0.256198347,0.230769231,0.212121212,0.201923076,0.314049586,0.432692307,0.3256492979270368,0.298,97.33810584657651,-0.4826989024877548,-1.2807388037575964,-6.693548917770386,0.024785599858652252,39,22,6,0,27,0,7,0,0,62,42,208,"Joey Votto",4314,458015
"Jordan Westburg","BAL",68,228,3,26,23,4,0.070175438,0.245614035,0.144230769,0.335526315,0.259615384,0.311403508,0.403846153,0.30875259873114136,0.315,97.37306325885959,0.8583772093988955,0.14072001982160187,2.0617483854293823,1.000416624961903,24,32,17,2,16,0,1,3,0,56,54,208,"Jordan Westburg",27815,676059
"James McCann","BAL",70,226,6,25,26,3,0.039823008,0.252212389,0.154589372,0.273972602,0.222222222,0.269058295,0.376811594,0.2792661168650127,0.319,76.9353363483577,-0.42912067100405693,-6.674921675307714,1.797921597957611,0.28762066122246804,33,26,14,0,9,0,5,2,3,57,46,207,"James McCann",12859,543510
"Alan Trejo","COL",83,227,4,24,26,5,0.070484581,0.224669603,0.111111112,0.285714285,0.231884057,0.287610619,0.342995169,0.27735362406325553,0.276,58.295045523358105,0.6901690708473325,-11.03804721884502,1.933854579925537,-0.1387097650287778,27,33,11,0,16,0,1,2,1,51,48,207,"Alan Trejo",20056,676701
"Rob Refsnyder","BOS",89,243,1,31,28,7,0.135802469,0.193415637,0.069306931,0.316129032,0.247524752,0.365145228,0.316831683,0.3144421527989178,0.342,92.94176684220137,0.5606461432762444,-1.4944628151939652,-2.9201111495494843,0.39194958365777016,32,39,9,1,33,0,5,1,1,47,50,202,"Rob Refsnyder",13770,608701
"Tucupita Marcano","PIT",75,220,3,16,18,5,0.045454545,0.159090909,0.123762376,0.26506024,0.232673267,0.276497695,0.356435643,0.27506129395577217,0.292,67.33349175866678,0.32715927017852664,-8.57599407210537,-2.4177584648132324,-0.3508498565718663,23,30,12,2,10,0,3,2,3,35,47,202,"Tucupita Marcano",22871,672779
"Victor Caratini","MIL",62,226,7,23,25,1,0.084070796,0.199115044,0.12437811,0.296052631,0.258706467,0.327433628,0.383084577,0.31233575017051357,0.31,94.5483388572552,-2.597744478378445,-4.124100170908177,7.813986778259277,1.133695584222751,29,41,4,0,19,0,3,3,0,45,52,201,"Victor Caratini",14968,605170
"Nick Ahmed","ARI",72,210,2,14,17,5,0.057142857,0.247619047,0.090909091,0.277777777,0.212121212,0.257142857,0.303030303,0.2474241364569891,0.263,49.763149040643576,0.5897526913322508,-12.479783055447633,6.303916931152344,0.09569502773040503,33,29,10,1,12,0,0,0,0,52,42,198,"Nick Ahmed",12147,605113
"Bo Naylor","CLE",67,230,11,33,32,5,0.130434782,0.230434782,0.232323232,0.266666666,0.237373737,0.339130434,0.469696969,0.3468100025143686,0.309,122.37790624708369,1.6731148068793118,7.840198813608201,5.025706052780151,2.0705969221261866,23,23,13,0,30,1,1,1,0,53,47,198,"Bo Naylor",21865,666310
"Liover Peguero","PIT",59,213,7,21,26,6,0.051643192,0.31455399,0.136363636,0.32,0.237373737,0.279620853,0.373737373,0.28361276992689377,0.27,73.06626592113744,0.33041095128282905,-6.776725101439894,0.7247045040130615,0.11820940812744572,22,35,4,1,11,0,1,1,2,67,47,198,"Liover Peguero",24273,678894
"Kevin Pillar","ATL",81,206,9,29,32,4,0.029126213,0.242718446,0.187817259,0.255319148,0.228426395,0.247572815,0.416243654,0.279591499601753,0.295,71.77187277266694,0.7423978894948959,-6.4615032525378515,2.2044966220855713,0.27348581767319513,34,26,10,0,6,0,0,3,0,50,45,197,"Kevin Pillar",12434,607680
"Christian Arroyo","BOS",66,206,3,23,24,1,0.033980582,0.218446601,0.128205128,0.295302013,0.241025641,0.268292682,0.369230769,0.27424793883067805,0.273,65.08227610353846,-0.6151912864297628,-9.233969897877142,-1.1936063170433044,-0.3343594492455223,28,28,16,0,7,0,1,2,1,45,47,195,"Christian Arroyo",16434,624414
"Josh Smith","TEX",90,232,6,29,15,1,0.10775862,0.237068965,0.143589744,0.222222222,0.184615384,0.304347826,0.328205128,0.28699313194855397,0.321,79.69815315033688,0.2664979971013963,-5.377100517168732,-2.0991540402173996,0.048976655186384846,25,21,8,1,25,0,9,1,2,55,36,195,"Josh Smith",26396,669701
"Matt Duffy","KCR",79,209,2,17,16,1,0.057416267,0.18660287,0.073298429,0.302631578,0.2513089,0.306220095,0.324607329,0.2810982049367074,0.298,71.1501742332705,-0.927862168289721,-8.152599448415842,-1.566454827785492,-0.2534338328767045,32,38,8,0,12,0,4,2,0,39,48,191,"Matt Duffy",13836,622110
"Pavin Smith","ARI",69,228,7,26,30,1,0.153508771,0.197368421,0.136125654,0.208633093,0.188481675,0.317180616,0.324607329,0.29299982843945205,0.328,80.31637170256917,-0.4733819756656885,-6.033172898851738,-9.115404605865479,-0.7380524526066641,27,24,5,0,35,0,1,0,0,45,36,191,"Pavin Smith",19892,656976
"Sal Frelick","MIL",57,223,3,29,24,7,0.125560538,0.165919282,0.104712042,0.285714285,0.246073298,0.340807174,0.35078534,0.30938356473306905,0.296,92.56924045883167,1.0951500101946294,-0.9576967364385851,4.598693132400513,1.1186555606334831,23,34,9,1,28,0,1,3,0,37,47,191,"Sal Frelick",29622,686217
"Matt Carpenter","SDP",76,237,5,18,31,1,0.17299578,0.282700421,0.143617022,0.231404958,0.175531914,0.322033898,0.319148936,0.29258575252557206,0.309,85.37908048256787,-0.8289927025325596,-5.121800956730279,-7.050296485424042,-0.41075085501074715,37,16,12,0,41,0,2,5,0,67,33,188,"Matt Carpenter",8090,572761
"Reese McGuire","BOS",72,206,1,15,16,2,0.053398058,0.257281553,0.090909091,0.365671641,0.267379679,0.31,0.35828877,0.29325176775455475,0.242,78.25424648520143,-1.3142497017979622,-6.681776973589736,4.620421379804611,0.49989917077451196,28,36,12,1,11,0,1,1,2,53,50,187,"Reese McGuire",15674,624512
"Endy Rodríguez","PIT",57,204,3,27,13,0,0.083333333,0.240196078,0.107526882,0.281481481,0.220430107,0.284313725,0.327956989,0.2709816556935217,0.294,64.59856682862703,0.6458364678546786,-8.300999384703061,7.46094536781311,0.6074392535731394,23,29,7,2,17,0,0,1,0,49,41,186,"Endy Rodriguez",25332,682848
"Austin Hedges","- - -",82,212,1,14,16,1,0.051886792,0.221698113,0.043243244,0.235714285,0.183783783,0.233830845,0.227027027,0.20915853651008795,0.253,23.420096688360573,-0.4987033880315721,-20.51809223731497,23.633931934833527,1.0299236359028496,30,28,5,0,11,0,2,3,10,47,34,185,"Austin Hedges",12976,595978
"Austin Slater","SFG",89,207,5,24,20,2,0.096618357,0.280193236,0.12972973,0.368852459,0.27027027,0.347826086,0.4,0.3302208490417775,0.338,108.8900033035664,-1.389011493884027,0.890756885725756,-1.7904351949691772,0.6116584819378833,30,36,9,0,20,0,2,0,0,58,50,185,"Austin Slater",16153,596103
"Jake Cave","PHI",65,203,5,18,21,3,0.073891625,0.27093596,0.135869565,0.269841269,0.211956521,0.272277227,0.347826086,0.2711257450651414,0.277,66.70319655863673,1.4041258268989623,-6.969567243082491,-1.1325684785842896,-0.12010566332668321,30,25,8,1,15,0,1,2,1,55,39,184,"Jake Cave",14477,595909
"Trevor Larnach","MIN",58,212,8,26,40,1,0.12735849,0.339622641,0.202185792,0.295238095,0.213114754,0.311320754,0.415300546,0.3131395228101179,0.323,98.47581039817416,0.2310782759450376,-0.15609683700581944,-5.116912603378296,0.20018822978822082,26,21,7,3,27,1,0,2,0,72,39,183,"Trevor Larnach",21501,663616
"Logan O'Hoppe","LAA",51,199,14,23,29,0,0.070351758,0.24120603,0.263736264,0.239669421,0.236263736,0.296482412,0.5,0.3367482603494845,0.346,112.40474203160171,-1.598385984543711,1.3594452573528635,-5.250305891036987,0.2934938151000383,23,23,6,0,14,0,2,1,0,48,43,182,"Logan O'Hoppe",24729,681351
"Jared Triolo","PIT",54,209,3,30,21,6,0.114832535,0.301435406,0.099447514,0.439655172,0.298342541,0.387559808,0.397790055,0.3500112822751679,0.324,117.57877783161057,0.3078533564694226,4.859341558884749,3.316912204027176,1.5234642974311818,25,42,9,0,24,0,3,1,0,63,54,181,"Jared Triolo",25807,669707
"Luke Maile","CIN",78,199,6,17,25,2,0.070351758,0.246231155,0.156424581,0.29032258,0.234636871,0.308080808,0.391061452,0.3069737827537036,0.315,84.81833601759445,-0.8211708995513618,-4.5639216766046165,2.067814588546753,0.42536042202376445,32,26,10,0,14,0,5,0,1,49,42,179,"Luke Maile",13355,571912
"Austin Barnes","LAD",59,200,2,15,11,2,0.085,0.215,0.061797753,0.222222222,0.17977528,0.256281407,0.241573033,0.22900889596747392,0.273,40.76903583968025,-1.432187618687749,-16.107834576693435,2.665282130241394,-0.6628034916495515,33,25,5,0,17,0,2,2,1,43,32,178,"Austin Barnes",12158,605131
"Brendan Rodgers","COL",46,192,4,21,20,0,0.057291666,0.213541666,0.129213483,0.315789473,0.258426966,0.3125,0.387640449,0.3065271843224764,0.321,77.85253864456094,-0.40392949152737856,-5.671903689435036,1.2473917305469513,0.20934680683166756,26,32,9,1,11,0,3,0,0,41,46,178,"Brendan Rodgers",17907,663898
"Seby Zavala","- - -",73,193,7,17,18,1,0.062176165,0.3626943,0.142857143,0.23,0.171428571,0.230366492,0.314285714,0.2386112874715116,0.246,45.02973393681039,-0.801511914934963,-13.475166700156976,12.373612478375435,0.5504729910828289,29,19,4,0,12,0,2,2,2,70,30,175,"Seby Zavala",18887,664874
"Oscar Gonzalez","CLE",54,180,2,15,12,0,0.027777777,0.255555555,0.098265896,0.277777777,0.213872832,0.238888888,0.312138728,0.23890957368744745,0.271,47.58975390315031,1.107343152165413,-10.196374014277689,-9.822871923446655,-1.3798544739657093,25,26,7,2,5,0,1,1,0,46,37,173,"Oscar Gonzalez",20970,660757
"Oswald Peraza","NYY",52,191,2,15,14,4,0.068062827,0.261780104,0.080924855,0.256198347,0.190751445,0.267015706,0.2716763,0.24572454634761312,0.281,51.070412857022674,-0.8879638365469873,-12.085887352047402,1.4252168536186218,-0.40897092215876385,23,23,8,0,13,0,5,0,0,50,33,173,"Oswald Peraza",22823,672724
"Dominic Canzone","- - -",59,182,6,23,21,1,0.043956043,0.175824175,0.179190751,0.237037037,0.219653179,0.258241758,0.39884393,0.2816203554253002,0.326,80.0915776168677,-1.279589258134365,-5.656848941491128,-4.685959875583649,-0.40958173771725126,25,19,13,0,8,0,1,0,0,32,38,173,"Dominic Canzone",26438,686527
"Carlos Pérez","OAK",68,189,6,17,20,0,0.068783068,0.211640211,0.130952381,0.256,0.226190476,0.292553191,0.357142857,0.28543297565997916,0.314,82.54847156202544,-1.1983772250823677,-5.150476558512199,-2.8927740156650543,-0.1548173985332181,32,28,4,0,13,0,4,3,1,40,38,168,"Carlos Perez",10642,542208
"Pablo Reyes","BOS",64,185,2,27,20,7,0.075675675,0.113513513,0.089820359,0.315068493,0.287425149,0.338797814,0.377245508,0.31474610169728595,0.31,93.15244048606979,0.7568309935741127,-0.7610583856982882,-0.04315316677093506,0.5533433834208895,29,37,9,0,14,0,0,2,2,21,48,167,"Pablo Reyes",16357,622569
"Jason Delay","PIT",70,187,1,20,18,0,0.07486631,0.235294117,0.095808384,0.333333333,0.251497005,0.318918918,0.347305389,0.29604624767561216,0.263,81.40147264196716,-0.900027041323483,-5.208651300091213,9.675705194473267,1.0790501845834828,28,29,11,1,14,0,3,1,2,44,42,167,"Jason Delay",19806,641511
"Jesse Winker","MIL",61,197,1,16,23,0,0.131979695,0.258883248,0.048192771,0.278260869,0.19879518,0.319796954,0.246987951,0.26928366924905534,0.287,65.68690511405066,-1.1335533163510263,-9.50777734960242,-5.214807265438139,-0.800609915597326,29,27,5,0,26,0,4,1,0,51,33,166,"Jesse Winker",13590,608385
"Josh Donaldson","- - -",51,189,13,18,26,0,0.116402116,0.264550264,0.266666667,0.115384615,0.151515151,0.248677248,0.418181818,0.28444273951192384,0.325,77.03929081335907,-0.5745709198527038,-5.81565328610267,0.10176560608670115,0.07495925950922375,37,7,5,0,22,0,0,2,0,50,25,165,"Josh Donaldson",5038,518626
"Lenyn Sosa","CHW",52,173,6,12,14,0,0.028901734,0.231213872,0.146341463,0.226890756,0.201219512,0.223529411,0.347560975,0.24144392958759556,0.29,47.601200239744536,-0.871689026709646,-11.733444479320648,-0.6118711233139038,-0.6386009953322938,23,21,6,0,5,1,0,1,3,40,33,164,"Lenyn Sosa",22896,672820
"Luis Campusano","SDP",49,174,7,27,30,0,0.040229885,0.120689655,0.171779142,0.330882352,0.319018404,0.356321839,0.490797546,0.3639122021609339,0.353,133.1952035648545,-1.7725220397114754,5.3830283173882085,-0.8080812692642212,1.0457614936719373,24,38,7,0,7,0,3,1,0,21,52,163,"Luis Campusano",22217,669134
"Nelson Velázquez","- - -",53,179,17,35,34,0,0.07821229,0.284916201,0.351851852,0.221052631,0.234567901,0.301675977,0.586419753,0.3685190031648348,0.374,132.28061675344472,0.7069305344484746,7.691421920143348,-5.476053595542908,0.8327410300428909,24,15,6,0,14,0,2,1,0,51,38,162,"Nelson Velazquez",23359,676369
"DJ Stewart","NYM",58,185,11,21,26,1,0.081081081,0.302702702,0.2625,0.29787234,0.24375,0.333333333,0.50625,0.3580747849302865,0.339,129.11784444280002,-0.10974259441718459,6.563691992249812,-4.908385515213013,0.7918932138111076,29,19,9,0,15,0,7,1,1,56,39,160,"DJ Stewart",17766,621466
"Jake Alu","WSN",51,175,2,14,16,5,0.057142857,0.24,0.062893082,0.29059829,0.226415094,0.281609195,0.289308176,0.25609339962060423,0.283,57.584219417107526,-0.8990560341626406,-10.094738585406747,0.3522654175758362,-0.37854761149756055,26,31,2,1,10,0,3,2,1,42,36,159,"Jake Alu",25569,666906
"Trevor Story","BOS",43,168,3,12,14,10,0.053571428,0.327380952,0.113924051,0.29,0.202531645,0.25,0.316455696,0.24908337067990077,0.266,47.64016232335613,1.1059036431834102,-9.43408520858326,6.775993049144745,0.3102620949106272,30,20,9,0,9,0,1,0,0,55,32,158,"Trevor Story",12564,596115
"Kole Calhoun","CLE",43,174,6,18,25,0,0.074712643,0.212643678,0.159235669,0.24137931,0.216560509,0.281609195,0.375796178,0.2859938072747198,0.303,80.22486826558455,-1.0417743232101202,-5.164659234947659,-2.8592931032180786,-0.20426091992172005,35,21,7,0,13,0,2,2,0,37,34,157,"Kole Calhoun",11200,594777
"Jose Trevino","NYY",55,168,4,15,15,0,0.047619047,0.13095238,0.101910828,0.221374045,0.210191082,0.257485029,0.31210191,0.25194056305342805,0.279,55.378870287832555,-1.3327969503588974,-10.314990757450637,11.772735297679901,0.7206830485032538,30,25,4,0,8,0,2,0,1,22,33,157,"Jose Trevino",16725,624431
"Chad Wallach","LAA",65,172,7,18,15,0,0.075581395,0.331395348,0.178343949,0.258064516,0.197452229,0.258823529,0.375796178,0.2749925918438855,0.292,69.60053453668353,-1.222691519651562,-7.487776588813131,-0.06559813022613525,-0.16418514776613385,31,18,5,1,13,0,0,0,2,57,31,157,"Chad Wallach",17161,595453
"Trayce Thompson","- - -",72,179,6,17,17,2,0.134078212,0.430167597,0.130718955,0.271428571,0.163398692,0.284916201,0.294117647,0.26630668799970403,0.275,64.86973657088438,0.18363284273073077,-7.381880059084133,-1.2643180191516876,-0.25234125899746007,32,17,2,0,24,0,2,0,0,77,25,153,"Trayce Thompson",9952,572204
"Tyler Freeman","CLE",64,168,4,20,18,5,0.059523809,0.178571428,0.124183006,0.275,0.241830065,0.295180722,0.366013071,0.2896367663360504,0.315,82.74988304285233,1.3858986115083098,-2.086534621437144,-1.8012307733297348,0.18764215182796468,24,26,7,0,10,0,2,1,2,30,37,153,"Tyler Freeman",22532,671289
"Francisco Mejía","TBR",50,160,5,22,19,0,0.0375,0.2375,0.173333334,0.266055045,0.226666666,0.257861635,0.4,0.27980466571244056,0.243,78.72687738241339,0.03481718385592103,-4.043526341600755,-2.57138991355896,-0.1116987288041113,27,18,11,0,6,0,1,2,1,38,34,150,"Francisco Mejia",16403,642336
"Johan Rojas","PHI",59,164,2,24,23,14,0.030487804,0.25609756,0.127516779,0.409523809,0.302013422,0.341772151,0.429530201,0.3352182330209998,0.267,109.66978620966461,3.2466474496759474,5.211270242484524,3.98056298494339,1.4722631368422308,22,32,9,2,5,0,4,0,6,42,45,149,"Johan Rojas",24336,679032
"Anthony Rendon","LAA",43,183,2,23,22,2,0.136612021,0.147540983,0.081081081,0.268292682,0.236486486,0.360655737,0.317567567,0.3117641988999205,0.357,95.08774140264788,0.03998903278261423,-1.0371329500537163,-3.267666757106781,0.1974244252956956,33,27,6,0,25,0,6,4,0,27,35,148,"Anthony Rendon",12861,543685
"Raimel Tapia","- - -",64,169,3,28,13,10,0.100591715,0.23668639,0.101351351,0.301886792,0.236486486,0.317365269,0.337837837,0.2930601035763404,0.297,80.2664970445442,1.6932316054590046,-2.4174418172866954,-3.41154907643795,-0.004719030287976239,29,27,4,1,17,0,1,1,1,40,35,148,"Raimel Tapia",14350,606132
"Zach Remillard","CHW",54,160,1,16,18,4,0.05,0.3,0.068027211,0.367346938,0.25170068,0.294871794,0.319727891,0.2703310343527025,0.219,67.62348574347887,0.9861940224654973,-5.220818914402475,0.4106714650988579,0.06826830787969934,29,29,7,0,8,1,1,0,4,48,37,147,"Zach Remillard",19788,621545
"Tom Murphy","SEA",47,159,8,19,17,0,0.062893081,0.276729559,0.248275862,0.357894736,0.289655172,0.335443037,0.537931034,0.36746043683607366,0.351,141.79987068983036,-0.4213553383015096,7.542156699314901,-4.635024309158325,0.8343916481033413,32,22,12,0,10,0,1,2,0,44,42,145,"Tom Murphy",13499,608596
"Dylan Moore","SEA",67,165,7,18,19,7,0.096969696,0.339393939,0.220689655,0.280487804,0.206896551,0.303030303,0.427586206,0.3169868931625829,0.317,106.81555121463855,-0.13072643196210265,1.2167386138587781,-2.0370829701423645,0.4832441361630042,30,13,9,1,16,0,4,0,0,56,30,145,"Dylan Moore",18042,664238
